percent,ankle,knee,hip
0,15.646,8.035,21.051
2,16.557,11.900,23.050
4,16.379,12.367,24.616
6,16.236,16.104,25.428
8,17.017,16.452,27.742
10,15.385,17.443,28.499
12,16.102,19.632,27.686
14,13.673,21.411,27.234
16,12.227,21.580,26.719
18,11.634,21.728,26.318
20,9.404,20.623,23.751
22,7.531,20.608,22.201
24,5.868,20.000,20.493
26,4.705,19.234,18.739
28,2.237,17.892,14.142
30,1.517,17.521,12.961
32,-0.360,14.027,8.460
34,-3.967,12.558,4.826
36,-5.702,11.134,2.062
38,-6.781,8.698,-1.074
40,-7.655,5.961,-5.024
42,-9.681,2.824,-7.271
44,-12.490,1.819,-10.690
46,-12.534,-1.246,-14.748
48,-12.776,-5.007,-16.579
50,-13.820,-6.417,-19.888
52,-15.464,-8.593,-21.587
54,-14.310,-11.366,-22.962
56,-14.562,-13.921,-23.557
58,-15.175,-14.739,-26.090
60,-13.783,-15.656,-26.459
62,-13.050,-17.060,-26.882
64,-12.458,-17.949,-25.375
66,-11.815,-19.093,-25.876
68,-9.988,-18.720,-23.074
70,-7.237,-18.971,-21.470
72,-6.954,-18.676,-21.039
74,-5.342,-18.068,-18.526
76,-1.844,-17.324,-15.145
78,0.059,-15.279,-13.608
80,2.145,-15.591,-9.738
82,2.925,-12.100,-7.223
84,5.803,-11.480,-3.024
86,6.844,-8.147,-0.795
88,9.446,-6.642,4.208
90,10.906,-3.941,6.178
92,11.982,-1.685,10.618
94,14.242,2.116,12.994
96,15.238,4.384,16.152
98,14.657,6.409,18.113
100,15.767,8.842,21.060
