percent,ankle,knee,hip
0,13.115,27.050,14.789
2,12.721,27.247,17.695
4,12.959,28.567,21.368
6,12.940,30.424,21.953
8,13.137,28.768,24.838
10,12.437,28.770,25.034
12,11.158,28.961,26.184
14,11.736,28.654,26.730
16,9.848,25.269,27.484
18,8.127,24.913,26.828
20,8.233,21.619,26.010
22,6.364,20.155,24.347
24,4.455,16.953,23.740
26,3.155,14.049,21.392
28,1.326,9.599,18.912
30,0.886,5.530,16.738
32,-0.956,2.296,14.508
34,-3.296,-1.560,11.046
36,-5.372,-4.099,8.227
38,-6.080,-7.843,4.106
40,-7.439,-10.901,1.904
42,-8.923,-14.159,-1.960
44,-8.135,-17.024,-4.453
46,-9.692,-20.502,-8.390
48,-11.261,-21.778,-10.603
50,-10.608,-24.122,-14.005
52,-12.111,-26.645,-16.540
54,-11.967,-26.011,-18.208
56,-10.506,-27.785,-19.632
58,-10.292,-28.109,-22.783
60,-9.371,-26.812,-24.142
62,-8.934,-27.451,-23.105
64,-8.861,-26.158,-24.226
66,-7.865,-24.609,-23.859
68,-7.406,-21.334,-24.086
70,-5.745,-19.069,-23.269
72,-4.425,-16.333,-22.309
74,-3.562,-13.267,-20.135
76,-1.145,-10.098,-19.346
78,-0.076,-7.988,-16.091
80,1.621,-5.063,-14.048
82,3.012,-1.192,-11.280
84,4.188,3.870,-7.798
86,5.481,6.144,-6.648
88,7.957,10.584,-2.099
90,8.146,12.971,0.135
92,9.290,15.910,4.752
94,11.660,19.800,7.432
96,11.044,23.080,10.626
98,12.133,25.013,12.265
100,12.425,27.049,16.380
