percent,ankle,knee,hip
0,14.784,13.875,25.737
2,13.396,15.435,26.842
4,13.978,17.472,26.295
6,12.820,17.864,26.485
8,11.939,18.196,27.278
10,10.557,20.120,25.310
12,7.784,19.528,24.512
14,7.314,20.734,24.262
16,4.292,20.183,22.278
18,3.077,19.788,20.808
20,2.784,18.546,16.666
22,0.585,17.435,14.772
24,-2.186,16.221,12.711
26,-3.481,15.976,8.629
28,-4.625,12.367,4.749
30,-7.271,11.297,2.695
32,-7.942,9.547,-1.690
34,-9.179,6.623,-3.160
36,-10.656,4.063,-7.385
38,-11.411,1.265,-10.519
40,-12.332,-0.199,-12.873
42,-12.128,-2.083,-16.810
44,-12.551,-5.335,-19.066
46,-11.929,-7.420,-19.675
48,-13.076,-10.116,-22.975
50,-11.567,-10.945,-22.970
52,-11.270,-12.738,-24.598
54,-10.254,-14.087,-25.280
56,-10.437,-15.831,-24.552
58,-9.079,-16.961,-25.459
60,-7.343,-17.552,-24.531
62,-6.482,-17.741,-23.736
64,-5.438,-18.407,-21.618
66,-2.968,-18.504,-20.922
68,-1.338,-17.780,-17.871
70,-0.440,-17.616,-16.361
72,1.823,-16.179,-13.198
74,3.157,-14.984,-10.870
76,4.705,-13.030,-6.664
78,7.185,-10.714,-3.587
80,8.147,-9.794,-0.228
82,9.269,-7.402,3.004
84,11.346,-4.996,6.644
86,11.119,-2.976,8.517
88,13.904,-0.910,12.103
90,13.899,2.402,14.769
92,14.997,4.684,17.786
94,14.005,6.500,20.832
96,13.820,9.289,21.330
98,15.025,12.114,23.583
100,13.960,12.806,25.394
