percent,ankle,knee,hip
0,30.551,10.638,28.110
2,29.289,10.648,27.548
4,27.931,12.764,28.473
6,26.203,13.391,29.111
8,25.505,11.845,27.641
10,22.995,13.535,27.283
12,19.870,11.999,27.281
14,15.768,12.952,25.565
16,12.771,12.780,22.141
18,9.836,10.753,19.681
20,6.829,11.657,17.697
22,2.332,10.170,14.413
24,-0.883,8.484,12.431
26,-5.231,7.942,7.590
28,-9.010,6.971,4.803
30,-11.272,4.056,1.598
32,-14.513,2.666,-1.389
34,-17.498,1.686,-4.955
36,-20.805,-0.271,-8.398
38,-23.944,-1.934,-11.838
40,-24.407,-1.699,-14.536
42,-26.508,-3.330,-17.343
44,-27.300,-4.848,-19.842
46,-29.061,-7.015,-22.903
48,-28.983,-8.078,-23.377
50,-28.412,-9.458,-25.083
52,-27.201,-9.995,-27.207
54,-25.606,-9.496,-26.229
56,-24.223,-9.632,-27.763
58,-22.308,-10.927,-26.038
60,-20.608,-10.452,-25.851
62,-17.102,-9.980,-24.678
64,-13.906,-10.925,-22.542
66,-11.441,-9.900,-21.770
68,-6.658,-9.172,-18.252
70,-4.580,-8.655,-16.746
72,-1.066,-8.291,-12.108
74,2.970,-6.677,-10.141
76,7.553,-4.929,-5.495
78,11.740,-3.350,-3.128
80,13.827,-2.949,1.184
82,17.749,-0.733,3.901
84,20.663,-0.835,7.320
86,23.983,0.742,10.911
88,26.338,2.339,13.649
90,27.144,4.862,16.803
92,29.748,5.784,19.360
94,29.588,7.551,21.166
96,29.890,9.401,24.754
98,31.477,9.049,25.404
100,30.926,10.434,27.758
