percent,ankle,knee,hip
0,11.740,20.337,14.807
2,11.936,20.515,11.251
4,10.053,19.171,8.715
6,9.543,17.416,7.128
8,9.485,15.972,4.100
10,6.887,15.793,0.473
12,6.950,12.304,-0.919
14,4.396,10.375,-4.597
16,3.955,8.005,-6.081
18,1.645,5.824,-9.935
20,1.019,4.012,-10.935
22,-1.777,2.678,-13.269
24,-1.726,-0.132,-14.753
26,-3.397,-3.305,-17.061
28,-4.684,-4.522,-18.331
30,-5.279,-8.321,-19.659
32,-6.252,-9.061,-19.372
34,-8.314,-12.668,-21.158
36,-8.598,-13.767,-20.049
38,-10.036,-15.372,-20.374
40,-10.892,-15.366,-19.952
42,-10.608,-17.674,-18.697
44,-11.025,-18.582,-16.801
46,-10.297,-19.217,-14.920
48,-9.365,-18.131,-13.236
50,-10.344,-17.602,-11.695
52,-8.219,-18.086,-10.387
54,-8.766,-16.477,-7.957
56,-7.655,-16.163,-4.395
58,-5.812,-14.582,-1.449
60,-5.838,-13.402,-0.221
62,-4.351,-11.075,3.214
64,-2.406,-9.384,6.184
66,-1.276,-6.317,9.467
68,-0.931,-3.625,11.413
70,0.621,-2.866,13.461
72,2.884,0.535,16.119
74,4.816,2.499,16.352
76,5.606,5.238,19.427
78,7.332,8.397,19.706
80,7.996,9.697,21.719
82,8.334,12.440,21.851
84,10.413,14.167,22.601
86,10.019,14.809,21.759
88,12.249,17.059,22.535
90,11.759,17.387,22.296
92,12.282,19.234,20.212
94,11.590,20.476,19.976
96,11.642,20.511,17.467
98,12.823,20.880,16.399
100,11.151,19.479,14.572
