percent,ankle,knee,hip
0,27.502,27.161,21.532
2,28.126,25.718,20.704
4,30.450,24.978,19.923
6,29.095,21.178,18.094
8,29.773,19.836,15.670
10,28.590,16.456,13.156
12,28.018,13.979,10.505
14,25.822,11.135,7.566
16,23.321,7.469,5.074
18,21.898,2.778,1.405
20,19.712,0.705,-0.710
22,15.478,-2.727,-5.264
24,12.154,-6.602,-7.828
26,9.872,-10.482,-9.514
28,5.223,-12.193,-13.039
30,2.007,-16.862,-15.605
32,-0.636,-18.359,-15.945
34,-6.010,-21.408,-19.534
36,-7.598,-22.083,-19.659
38,-12.739,-24.089,-21.925
40,-14.021,-26.391,-21.667
42,-17.690,-26.521,-22.659
44,-20.268,-27.218,-22.692
46,-22.437,-27.121,-23.011
48,-24.985,-27.144,-21.165
50,-26.293,-24.356,-20.198
52,-26.329,-24.663,-19.464
54,-27.036,-21.145,-17.880
56,-26.898,-20.135,-15.596
58,-27.371,-18.167,-12.326
60,-26.617,-15.710,-10.897
62,-24.905,-12.114,-8.935
64,-23.095,-8.323,-5.268
66,-21.633,-4.739,-1.682
68,-18.825,-1.561,-0.194
70,-16.979,2.012,4.141
72,-13.165,6.037,6.456
74,-11.475,9.120,9.285
76,-6.721,12.674,12.541
78,-4.197,15.925,14.970
80,-0.200,18.390,16.093
82,2.680,20.796,19.740
84,7.022,23.179,21.361
86,9.565,23.974,22.727
88,13.763,26.055,23.163
90,17.929,27.041,24.701
92,19.785,28.228,23.791
94,22.765,28.888,24.284
96,24.460,29.283,24.029
98,26.372,28.241,23.049
100,27.690,26.349,23.354
