percent,ankle,knee,hip
0,16.480,10.159,27.274
2,15.738,10.392,27.243
4,15.596,11.781,25.242
6,16.963,10.682,22.321
8,15.894,10.652,19.602
10,15.826,9.768,16.638
12,13.604,8.881,14.213
14,12.591,8.111,10.817
16,11.163,8.518,6.414
18,10.532,6.389,3.234
20,8.794,5.279,-0.074
22,8.040,5.296,-4.569
24,4.464,4.260,-7.636
26,3.614,3.307,-10.827
28,2.117,1.986,-14.570
30,0.076,-1.044,-16.785
32,-2.349,-1.022,-19.365
34,-3.834,-3.328,-22.032
36,-5.827,-4.180,-23.690
38,-7.498,-4.024,-25.307
40,-8.584,-5.865,-25.942
42,-9.584,-6.013,-27.590
44,-12.174,-6.891,-26.988
46,-12.038,-8.711,-26.777
48,-14.031,-8.690,-26.633
50,-12.931,-8.927,-25.326
52,-13.409,-9.992,-24.396
54,-13.555,-9.838,-22.039
56,-14.924,-9.001,-21.258
58,-13.510,-8.162,-17.894
60,-13.690,-8.603,-14.548
62,-11.456,-6.773,-12.620
64,-10.840,-7.155,-8.059
66,-10.474,-6.983,-5.986
68,-7.428,-5.195,-2.156
70,-7.535,-3.110,1.057
72,-4.209,-3.651,6.135
74,-2.836,-1.599,9.262
76,-1.398,-0.869,12.283
78,1.274,1.808,15.101
80,2.144,1.323,18.133
82,5.077,2.950,21.475
84,5.354,4.130,24.426
86,7.202,6.812,26.300
88,9.879,6.897,27.421
90,11.902,7.125,29.460
92,12.493,9.388,29.644
94,13.963,8.828,29.453
96,13.872,9.789,29.488
98,15.771,11.428,29.231
100,16.147,10.874,28.395
