percent,ankle,knee,hip
0,8.808,20.671,7.192
2,11.008,22.281,11.021
4,13.509,21.398,11.426
6,15.790,22.011,13.326
8,16.410,21.882,14.700
10,17.030,20.911,15.900
12,19.906,19.893,17.868
14,19.005,18.191,18.620
16,20.752,15.349,19.521
18,19.700,14.166,19.568
20,19.647,12.113,19.513
22,19.739,9.379,19.048
24,18.556,8.018,19.234
26,18.561,5.390,17.258
28,17.279,0.949,16.734
30,14.440,-0.868,16.029
32,13.509,-2.974,13.237
34,10.603,-5.454,11.715
36,9.111,-7.634,9.226
38,5.616,-9.793,6.834
40,4.723,-12.032,4.515
42,2.136,-14.461,4.040
44,-1.199,-15.805,1.177
46,-2.164,-18.348,-1.686
48,-5.783,-18.072,-3.124
50,-7.905,-19.930,-5.589
52,-9.275,-19.631,-9.080
54,-11.872,-19.705,-10.777
56,-13.826,-20.228,-12.398
58,-14.044,-18.417,-12.402
60,-16.683,-19.090,-15.544
62,-17.575,-16.921,-16.075
64,-17.097,-16.103,-15.680
66,-18.745,-14.662,-16.832
68,-17.305,-11.374,-16.741
70,-18.348,-9.669,-16.457
72,-18.387,-8.013,-16.723
74,-16.504,-5.248,-16.250
76,-16.118,-2.828,-14.960
78,-15.071,-0.668,-14.151
80,-11.767,2.883,-13.935
82,-11.901,6.090,-11.168
84,-8.977,7.033,-9.709
86,-7.514,9.573,-8.196
88,-5.355,13.522,-5.449
90,-1.591,14.645,-3.749
92,0.696,15.774,-0.971
94,2.718,18.305,0.707
96,5.866,19.447,3.223
98,7.667,20.641,5.002
100,9.697,22.287,7.667
