percent,ankle,knee,hip
0,27.408,9.265,20.868
2,26.999,10.886,22.354
4,26.278,11.549,20.857
6,25.383,11.703,20.283
8,25.588,12.544,19.619
10,22.511,12.325,18.321
12,20.510,12.646,18.826
14,19.080,12.174,15.937
16,17.435,12.241,14.881
18,14.864,11.880,12.175
20,11.696,11.138,10.759
22,8.404,11.424,7.360
24,5.485,9.380,6.213
26,2.281,8.253,3.432
28,-0.715,7.494,0.144
30,-4.978,6.008,-2.748
32,-6.900,5.511,-5.702
34,-9.331,3.994,-7.032
36,-12.349,2.135,-10.612
38,-15.393,0.628,-11.944
40,-17.257,-1.428,-13.464
42,-20.162,-2.143,-15.918
44,-22.397,-3.228,-15.793
46,-22.498,-5.435,-18.004
48,-23.178,-7.027,-19.786
50,-25.421,-8.066,-20.012
52,-24.522,-9.298,-18.846
54,-24.693,-9.684,-18.584
56,-23.126,-10.181,-18.651
58,-23.430,-10.034,-19.248
60,-20.941,-11.604,-17.545
62,-18.952,-10.593,-16.827
64,-16.501,-11.136,-14.602
66,-15.020,-10.159,-12.911
68,-12.561,-10.813,-9.897
70,-10.071,-9.027,-7.568
72,-5.871,-8.126,-6.082
74,-3.544,-7.833,-3.528
76,0.366,-7.001,-1.216
78,3.712,-5.092,1.256
80,7.164,-3.088,4.831
82,10.052,-2.976,6.902
84,13.090,-2.069,8.705
86,14.635,0.758,11.619
88,17.875,1.945,12.808
90,20.094,3.809,15.398
92,21.932,5.096,17.869
94,24.320,6.672,18.487
96,24.701,6.703,20.344
98,24.950,9.337,20.497
100,26.631,9.623,22.290
