percent,ankle,knee,hip
0,19.991,23.443,15.701
2,17.066,26.065,19.502
4,13.734,25.993,21.671
6,9.413,26.990,23.997
8,7.330,26.340,25.620
10,2.371,25.744,26.689
12,-0.034,24.564,26.066
14,-3.389,24.958,27.614
16,-6.928,23.609,27.465
18,-12.266,21.618,26.301
20,-14.618,18.989,25.501
22,-17.490,16.842,24.466
24,-19.712,14.452,23.431
26,-22.781,10.345,20.955
28,-25.443,7.798,18.979
30,-26.781,4.525,16.326
32,-26.668,1.923,13.245
34,-28.191,-2.400,11.299
36,-28.711,-4.542,8.072
38,-29.175,-8.737,3.760
40,-28.442,-11.896,2.154
42,-25.492,-13.835,-1.739
44,-24.721,-15.869,-6.171
46,-22.020,-18.929,-8.906
48,-19.742,-20.178,-12.291
50,-18.647,-23.043,-13.419
52,-14.142,-22.556,-15.944
54,-11.842,-24.281,-19.178
56,-8.360,-24.393,-21.527
58,-4.196,-25.540,-21.921
60,-1.885,-23.401,-23.131
62,3.312,-24.277,-24.482
64,6.106,-22.709,-25.270
66,10.851,-20.947,-25.486
68,12.786,-18.462,-25.429
70,16.219,-15.858,-23.630
72,19.538,-14.353,-23.148
74,22.020,-11.926,-22.375
76,24.083,-8.395,-18.693
78,25.913,-6.074,-16.450
80,28.363,-3.150,-15.042
82,30.388,-0.003,-12.080
84,29.299,4.475,-9.199
86,30.869,7.877,-5.466
88,30.620,11.075,-1.681
90,28.966,13.415,1.230
92,28.827,15.349,4.388
94,27.609,19.030,7.657
96,24.618,21.072,10.906
98,22.401,22.843,13.350
100,19.466,24.953,15.686
