percent,ankle,knee,hip
0,5.578,18.582,17.951
2,7.994,14.784,19.101
4,8.671,12.147,19.848
6,11.009,8.286,20.321
8,12.570,5.399,20.330
10,13.103,0.200,21.529
12,14.501,-2.373,20.538
14,14.473,-5.161,20.065
16,14.622,-8.936,19.131
18,15.025,-12.556,17.542
20,15.976,-15.481,16.764
22,14.829,-19.168,15.153
24,15.613,-21.015,12.808
26,14.130,-24.150,11.010
28,12.638,-24.373,6.956
30,12.420,-25.632,5.074
32,10.364,-27.102,3.133
34,9.193,-27.714,0.237
36,8.019,-28.513,-2.415
38,7.284,-26.953,-3.987
40,4.483,-26.397,-7.565
42,3.651,-25.003,-9.704
44,1.392,-23.785,-11.696
46,-0.094,-21.718,-13.608
48,-1.929,-19.453,-14.458
50,-4.746,-15.044,-16.044
52,-5.962,-12.319,-18.527
54,-8.227,-10.124,-17.677
56,-8.273,-5.412,-19.479
58,-10.325,-2.048,-18.896
60,-10.606,1.085,-18.234
62,-13.170,5.515,-18.705
64,-12.896,8.005,-18.199
66,-12.930,12.469,-16.216
68,-14.046,15.453,-15.091
70,-12.990,18.402,-14.782
72,-13.723,21.255,-12.788
74,-13.209,23.379,-10.891
76,-12.576,25.995,-7.092
78,-12.302,26.277,-6.098
80,-10.776,28.199,-2.911
82,-9.445,30.089,-1.533
84,-6.784,30.033,1.981
86,-6.395,29.657,3.482
88,-3.994,29.536,6.727
90,-3.016,28.996,8.918
92,-0.640,27.505,11.226
94,0.451,24.543,14.421
96,1.894,22.558,16.082
98,4.294,21.155,16.259
100,7.099,18.614,19.502
