percent,ankle,knee,hip
0,20.144,6.109,22.021
2,18.743,8.919,23.185
4,18.533,10.803,25.937
6,17.858,13.957,25.675
8,17.405,14.929,26.104
10,14.881,16.777,26.216
12,13.483,18.621,25.814
14,11.312,18.325,26.372
16,10.728,19.612,26.131
18,6.785,20.945,24.336
20,6.239,20.631,21.255
22,2.273,20.903,19.360
24,0.665,20.639,18.310
26,-1.099,20.319,15.252
28,-2.939,19.373,13.112
30,-5.486,18.566,8.951
32,-8.077,15.720,6.286
34,-9.950,14.584,3.137
36,-12.892,12.979,-1.230
38,-14.139,11.104,-4.072
40,-15.671,8.770,-7.344
42,-16.864,5.800,-9.275
44,-17.813,3.183,-11.921
46,-16.753,0.397,-15.230
48,-17.867,-1.873,-16.767
50,-17.311,-3.895,-20.428
52,-17.629,-7.216,-21.069
54,-16.412,-8.655,-23.177
56,-16.247,-10.110,-23.056
58,-14.383,-13.294,-24.712
60,-13.968,-15.450,-24.218
62,-12.165,-16.395,-25.560
64,-9.791,-18.124,-23.476
66,-8.445,-18.297,-22.452
68,-6.674,-18.180,-21.368
70,-4.239,-18.861,-19.717
72,-0.770,-18.371,-18.500
74,0.657,-19.587,-15.861
76,2.703,-18.164,-12.844
78,5.819,-17.825,-10.959
80,8.167,-14.903,-6.536
82,10.384,-15.208,-5.014
84,12.264,-12.214,-1.094
86,14.803,-9.942,2.044
88,16.491,-8.081,5.143
90,16.230,-6.132,8.815
92,17.477,-2.795,12.590
94,18.882,-1.879,13.677
96,20.455,0.333,17.203
98,20.078,3.897,20.507
100,19.953,5.782,22.324
