percent,ankle,knee,hip
0,22.717,17.466,12.272
2,19.425,17.303,10.317
4,16.982,19.637,9.311
6,12.915,20.739,7.523
8,10.995,20.669,5.876
10,6.184,20.290,3.844
12,3.471,20.604,1.548
14,0.289,19.695,0.109
16,-2.881,19.641,-2.168
18,-7.886,18.342,-3.560
20,-9.707,16.684,-5.903
22,-13.884,16.218,-6.947
24,-15.524,13.974,-7.225
26,-19.385,11.127,-10.226
28,-20.804,9.480,-9.899
30,-23.532,7.879,-11.593
32,-24.807,4.236,-12.991
34,-25.795,2.827,-13.495
36,-26.555,1.234,-14.036
38,-27.782,-2.169,-13.316
40,-27.782,-4.764,-14.282
42,-25.970,-5.924,-13.006
44,-25.181,-8.077,-13.555
46,-24.331,-11.587,-11.490
48,-22.787,-12.194,-10.320
50,-20.611,-13.619,-8.941
52,-16.722,-15.948,-8.075
54,-15.408,-17.851,-6.432
56,-12.468,-16.893,-4.887
58,-7.592,-17.877,-3.219
60,-4.120,-19.432,-2.776
62,-2.145,-18.314,0.001
64,2.198,-17.147,1.738
66,6.442,-17.571,3.880
68,8.380,-16.016,5.830
70,11.818,-15.654,7.238
72,15.303,-14.017,9.493
74,17.725,-11.533,10.261
76,20.803,-10.719,10.675
78,23.071,-8.314,12.013
80,24.825,-6.153,13.057
82,27.235,-4.015,14.244
84,27.041,-0.797,15.321
86,27.942,2.585,15.110
88,28.259,4.239,16.015
90,28.931,6.168,15.814
92,27.920,9.603,15.615
94,27.825,11.250,15.589
96,26.607,12.391,12.981
98,24.313,14.435,13.525
100,22.317,15.817,11.015
