percent,ankle,knee,hip
0,16.127,16.327,12.445
2,16.939,15.988,15.649
4,17.626,13.847,16.369
6,15.511,12.933,18.801
8,15.048,11.390,19.235
10,13.917,11.563,21.225
12,14.552,9.174,20.509
14,13.280,7.189,20.534
16,10.348,6.483,21.676
18,8.577,4.537,21.324
20,8.040,2.605,21.192
22,4.927,-0.297,18.644
24,4.619,-2.627,18.588
26,2.162,-3.251,16.775
28,-0.329,-6.240,15.177
30,-1.670,-6.952,12.332
32,-3.710,-9.153,11.277
34,-6.695,-11.074,7.687
36,-6.692,-11.285,6.721
38,-9.518,-12.446,2.412
40,-10.807,-12.402,1.536
42,-11.681,-13.334,-2.125
44,-13.652,-15.066,-5.260
46,-14.396,-15.032,-5.836
48,-13.952,-13.426,-8.214
50,-14.894,-14.877,-10.996
52,-15.662,-13.049,-13.292
54,-15.377,-11.717,-14.278
56,-14.589,-10.668,-16.377
58,-14.160,-10.752,-18.116
60,-13.620,-8.739,-18.996
62,-11.560,-6.739,-19.666
64,-11.306,-6.012,-19.687
66,-8.097,-4.488,-18.981
68,-7.305,-2.086,-18.947
70,-5.413,0.094,-18.216
72,-4.378,2.875,-17.027
74,-1.621,4.335,-16.232
76,0.852,6.564,-14.158
78,2.215,7.915,-12.507
80,3.369,9.177,-11.437
82,5.765,11.382,-9.366
84,8.581,11.570,-7.171
86,9.683,13.039,-4.779
88,10.861,13.626,-2.352
90,12.190,14.660,1.951
92,13.547,15.350,3.787
94,14.633,16.274,6.400
96,15.473,16.922,8.427
98,16.916,15.824,10.578
100,16.589,15.368,13.256
