percent,ankle,knee,hip
0,18.103,22.369,8.942
2,16.062,24.622,10.921
4,15.364,26.217,12.600
6,13.076,28.769,14.937
8,11.714,29.469,17.304
10,9.061,30.474,17.509
12,6.684,30.006,18.925
14,3.391,31.347,19.865
16,1.155,30.128,21.911
18,-1.846,29.506,21.032
20,-2.625,27.055,21.915
22,-5.574,25.091,21.778
24,-7.359,24.715,19.176
26,-9.478,20.801,18.469
28,-11.718,17.519,17.340
30,-14.628,14.796,16.708
32,-14.749,10.901,14.801
34,-16.905,7.335,11.729
36,-18.571,3.929,10.073
38,-18.762,-0.103,8.503
40,-18.602,-3.317,6.269
42,-19.132,-6.952,3.708
44,-18.546,-10.033,-0.156
46,-18.065,-14.458,-1.817
48,-16.437,-16.791,-4.880
50,-15.556,-19.218,-7.757
52,-15.560,-21.575,-8.712
54,-13.676,-24.020,-11.224
56,-10.713,-25.568,-13.852
58,-9.305,-27.773,-14.244
60,-6.693,-29.316,-16.785
62,-5.039,-28.618,-17.209
64,-2.806,-28.817,-17.658
66,1.172,-28.514,-18.426
68,3.886,-27.717,-19.335
70,4.775,-25.262,-18.561
72,7.384,-24.496,-18.122
74,11.096,-22.721,-17.343
76,11.542,-19.736,-17.673
78,13.698,-16.285,-15.686
80,16.196,-13.903,-15.006
82,16.630,-9.228,-13.303
84,18.814,-6.852,-11.183
86,20.279,-1.741,-9.165
88,20.259,1.501,-5.626
90,21.585,5.309,-4.357
92,20.854,7.962,-1.202
94,20.933,12.377,0.858
96,19.314,16.652,5.034
98,19.389,18.050,7.117
100,17.929,21.582,8.295
