percent,ankle,knee,hip
0,23.412,2.548,19.655
2,24.532,3.244,21.984
4,24.378,4.557,24.639
6,24.353,6.662,26.488
8,24.267,6.052,27.133
10,23.006,8.571,27.669
12,22.478,9.805,28.346
14,21.317,9.723,27.860
16,20.096,10.452,26.922
18,17.829,11.259,26.052
20,16.740,10.786,24.515
22,13.211,11.224,22.613
24,10.995,10.458,21.088
26,7.718,11.980,18.144
28,5.913,11.150,15.564
30,3.358,9.750,12.387
32,0.121,9.553,9.603
34,-2.176,9.346,6.859
36,-6.137,7.979,2.550
38,-8.372,8.006,-0.468
40,-11.811,5.780,-2.274
42,-13.222,5.806,-7.447
44,-15.207,3.307,-9.605
46,-18.748,3.204,-12.293
48,-18.500,0.735,-15.631
50,-20.275,-0.057,-18.578
52,-20.668,-1.249,-19.985
54,-22.054,-3.275,-22.055
56,-21.418,-4.043,-22.809
58,-21.785,-5.199,-24.543
60,-21.370,-6.531,-24.857
62,-19.993,-6.616,-26.605
64,-20.017,-7.648,-25.133
66,-18.276,-7.550,-24.880
68,-16.349,-9.604,-25.077
70,-14.295,-8.186,-22.722
72,-11.109,-9.968,-21.112
74,-9.741,-9.200,-19.166
76,-7.409,-9.609,-16.053
78,-4.579,-8.799,-14.431
80,-0.245,-9.309,-11.540
82,3.132,-6.861,-7.489
84,4.384,-7.257,-5.017
86,7.819,-5.731,-1.202
88,10.385,-5.850,1.064
90,12.406,-3.973,5.113
92,14.803,-1.927,8.092
94,18.079,-1.313,12.663
96,19.420,-0.889,15.554
98,20.563,0.189,17.678
100,21.854,2.502,19.404
