percent,ankle,knee,hip
0,17.169,27.809,13.568
2,16.961,30.080,11.418
4,17.176,29.524,9.970
6,15.455,29.432,9.026
8,13.639,28.257,5.609
10,12.734,27.337,3.972
12,11.541,25.911,1.788
14,9.606,23.488,0.821
16,6.480,22.564,-2.416
18,4.916,19.202,-3.758
20,3.555,15.779,-6.414
22,1.015,12.128,-7.259
24,-0.966,8.763,-9.374
26,-3.502,6.559,-11.880
28,-4.545,1.776,-12.316
30,-7.042,-0.517,-13.407
32,-9.100,-3.860,-15.651
34,-10.512,-7.794,-15.145
36,-12.667,-10.905,-16.487
38,-14.244,-14.648,-16.580
40,-14.834,-18.116,-15.154
42,-14.551,-20.402,-16.332
44,-15.540,-21.911,-15.769
46,-15.718,-23.579,-14.708
48,-16.955,-24.908,-12.911
50,-16.750,-26.920,-11.895
52,-15.985,-27.400,-9.510
54,-14.314,-26.951,-7.657
56,-14.530,-27.920,-7.138
58,-11.778,-26.285,-4.067
60,-10.162,-25.305,-1.889
62,-8.867,-23.707,-0.771
64,-6.575,-22.944,2.128
66,-5.271,-18.997,4.205
68,-2.917,-17.184,6.682
70,-0.702,-14.544,9.161
72,1.553,-10.800,10.892
74,2.546,-6.592,11.800
76,5.887,-4.908,12.997
78,7.306,-1.018,13.991
80,9.109,3.719,16.572
82,11.002,6.541,17.260
84,13.584,9.964,18.084
86,14.044,13.996,18.878
88,15.066,17.352,18.263
90,16.211,20.367,17.008
92,17.254,21.793,17.759
94,18.009,23.683,16.473
96,17.715,26.373,15.655
98,18.529,26.878,15.581
100,17.873,27.838,14.204
