percent,ankle,knee,hip
0,1.457,13.502,20.911
2,3.483,13.840,21.806
4,6.662,15.606,21.995
6,10.410,17.897,23.044
8,14.064,17.969,22.625
10,16.195,17.623,23.212
12,18.519,18.869,22.716
14,19.882,19.005,21.687
16,22.486,18.199,21.005
18,23.258,16.942,17.865
20,25.913,15.323,17.625
22,26.657,14.289,14.927
24,26.199,14.452,12.210
26,27.094,11.908,11.261
28,26.314,11.013,8.572
30,26.113,9.531,4.528
32,23.081,6.687,2.654
34,22.979,4.462,-1.236
36,20.462,2.814,-3.388
38,18.638,1.161,-6.139
40,14.867,-1.900,-9.432
42,12.811,-3.194,-11.509
44,10.739,-6.083,-13.736
46,7.698,-8.909,-14.601
48,4.481,-10.738,-16.932
50,1.579,-11.523,-18.340
52,-1.904,-13.502,-19.914
54,-4.708,-14.746,-19.610
56,-9.102,-14.646,-20.850
58,-10.471,-15.396,-20.581
60,-14.230,-16.081,-20.488
62,-16.436,-16.353,-19.738
64,-19.625,-15.250,-20.009
66,-20.711,-14.868,-19.030
68,-21.802,-14.357,-17.516
70,-24.033,-14.084,-14.199
72,-23.528,-13.252,-12.071
74,-25.033,-12.587,-11.063
76,-24.304,-10.288,-9.049
78,-23.370,-9.169,-6.675
80,-22.958,-5.680,-3.812
82,-22.427,-5.483,-1.013
84,-19.642,-1.849,1.637
86,-19.176,0.615,6.081
88,-17.058,2.253,8.889
90,-14.343,3.747,10.568
92,-10.096,6.623,12.431
94,-7.265,8.736,14.754
96,-4.235,10.041,16.576
98,-2.182,10.973,18.627
100,1.189,14.251,19.541
