percent,ankle,knee,hip
0,7.157,14.326,3.028
2,9.943,17.032,4.592
4,11.290,19.465,7.847
6,11.339,21.924,8.465
8,12.351,24.716,11.356
10,13.092,25.216,11.669
12,13.919,26.124,13.644
14,14.003,28.353,14.455
16,13.776,27.005,14.715
18,14.187,27.714,15.706
20,13.235,26.694,17.433
22,13.192,26.629,16.993
24,12.084,24.384,15.738
26,11.001,24.097,17.156
28,11.224,20.814,16.565
30,8.195,19.718,14.654
32,8.730,16.079,13.619
34,7.134,13.975,13.219
36,5.546,11.211,10.869
38,2.853,7.416,9.838
40,2.540,3.895,7.563
42,-0.272,0.888,6.136
44,-1.204,-2.134,5.350
46,-2.464,-6.966,2.877
48,-3.995,-9.988,1.142
50,-5.525,-12.488,-1.911
52,-6.526,-15.788,-2.531
54,-9.253,-17.888,-5.466
56,-8.556,-19.288,-7.564
58,-10.663,-22.323,-8.688
60,-11.302,-23.335,-10.607
62,-11.668,-24.080,-11.322
64,-12.045,-26.129,-12.842
66,-11.637,-25.845,-13.040
68,-11.797,-26.029,-14.156
70,-10.812,-24.955,-14.428
72,-10.887,-23.518,-14.072
74,-10.938,-23.874,-13.753
76,-8.660,-20.554,-14.316
78,-8.953,-18.823,-14.564
80,-6.659,-16.243,-12.670
82,-5.468,-15.118,-11.003
84,-3.596,-10.984,-9.836
86,-2.934,-7.671,-9.250
88,-1.895,-5.320,-7.158
90,1.163,-2.188,-6.871
92,1.741,0.743,-5.249
94,4.430,4.755,-2.244
96,5.020,8.662,-1.315
98,6.670,10.553,2.346
100,8.625,14.348,2.705
