percent,ankle,knee,hip
0,15.842,16.219,16.223
2,14.968,16.301,18.253
4,14.671,14.399,21.442
6,14.118,14.433,23.027
8,13.361,14.140,24.825
10,12.668,12.538,25.780
12,11.090,12.258,26.979
14,9.106,10.090,28.848
16,7.508,7.884,27.393
18,6.256,7.582,26.872
20,5.545,5.458,26.251
22,3.678,3.917,25.251
24,1.883,1.053,25.164
26,-0.716,-0.805,22.592
28,-2.118,-2.418,21.199
30,-4.792,-3.766,18.333
32,-5.538,-5.463,14.711
34,-6.980,-6.525,11.376
36,-8.635,-8.723,8.729
38,-9.593,-9.793,5.819
40,-11.777,-11.506,1.514
42,-13.320,-10.833,-2.201
44,-12.867,-12.013,-4.982
46,-12.761,-12.530,-8.697
48,-14.919,-12.355,-10.487
50,-14.675,-13.942,-14.178
52,-13.622,-12.962,-17.538
54,-12.372,-13.336,-19.096
56,-12.508,-11.880,-21.062
58,-10.920,-12.370,-22.564
60,-10.660,-9.763,-24.106
62,-8.647,-8.987,-25.354
64,-8.693,-7.844,-26.513
66,-5.307,-6.550,-25.141
68,-3.942,-5.915,-26.454
70,-3.254,-3.086,-25.041
72,-0.589,-0.846,-24.622
74,0.225,0.269,-21.820
76,2.963,1.269,-20.280
78,4.241,3.596,-17.412
80,6.846,5.578,-16.415
82,7.495,6.987,-13.893
84,9.122,8.727,-9.794
86,10.552,10.460,-6.517
88,12.018,11.758,-2.966
90,14.593,12.331,-0.786
92,14.232,14.407,3.478
94,15.084,14.095,5.690
96,15.373,15.976,9.874
98,15.499,14.962,12.312
100,15.566,16.296,16.730
