percent,ankle,knee,hip
0,8.345,20.581,27.865
2,11.900,18.384,26.945
4,14.075,14.999,26.156
6,18.593,12.282,24.752
8,20.377,8.317,21.046
10,23.391,5.277,20.162
12,24.938,2.120,16.901
14,27.705,-0.766,13.100
16,29.022,-5.197,9.227
18,30.505,-7.711,6.371
20,29.327,-11.510,3.323
22,29.890,-14.257,0.142
24,30.502,-16.232,-4.367
26,28.541,-19.289,-7.830
28,27.692,-20.386,-9.789
30,24.903,-22.379,-13.342
32,23.125,-25.056,-16.925
34,21.352,-25.825,-19.865
36,17.933,-26.721,-20.821
38,14.987,-25.154,-24.256
40,12.740,-25.454,-25.898
42,7.817,-25.344,-27.063
44,4.725,-24.789,-27.036
46,2.351,-21.986,-26.576
48,-1.424,-19.868,-26.827
50,-6.679,-18.110,-25.643
52,-9.782,-16.817,-24.903
54,-13.007,-13.411,-23.959
56,-16.140,-9.242,-21.620
58,-19.337,-6.627,-20.061
60,-20.956,-3.721,-16.718
62,-22.719,0.256,-13.906
64,-25.007,3.281,-10.786
66,-27.535,6.261,-8.230
68,-28.027,9.874,-4.749
70,-27.592,13.361,-1.700
72,-28.054,16.078,2.869
74,-26.919,18.566,6.602
76,-26.471,19.930,8.713
78,-26.368,22.312,12.801
80,-24.594,25.602,16.607
82,-21.429,26.460,18.507
84,-18.881,27.908,21.794
86,-17.139,27.110,23.164
88,-12.706,28.004,25.477
90,-10.422,27.169,27.027
92,-6.458,26.455,29.019
94,-2.154,25.273,28.248
96,0.077,25.397,29.491
98,4.094,22.622,28.421
100,6.925,21.066,29.271
