percent,ankle,knee,hip
0,9.102,17.823,6.127
2,7.545,16.065,8.045
4,7.063,15.797,10.027
6,6.400,15.540,12.119
8,3.494,15.197,12.573
10,3.906,14.783,14.871
12,1.642,13.179,14.946
14,1.458,12.628,15.867
16,0.294,10.326,15.119
18,-1.338,9.054,15.446
20,-3.403,6.659,15.773
22,-4.700,5.320,15.097
24,-4.400,2.866,15.240
26,-6.656,0.660,14.361
28,-7.485,-0.939,14.615
30,-7.344,-4.014,13.516
32,-9.283,-6.180,12.383
34,-9.611,-6.448,9.677
36,-8.271,-8.426,7.671
38,-8.704,-11.131,7.120
40,-10.260,-12.480,5.094
42,-9.096,-13.683,3.628
44,-8.040,-13.090,0.780
46,-9.058,-15.089,-1.156
48,-6.570,-14.374,-3.840
50,-5.916,-14.055,-4.502
52,-6.471,-14.630,-7.058
54,-4.801,-14.249,-7.547
56,-4.206,-13.822,-9.980
58,-1.654,-13.545,-11.283
60,-0.608,-12.282,-11.603
62,-0.670,-11.723,-12.947
64,1.561,-9.414,-13.150
66,2.152,-8.813,-14.506
68,4.180,-6.788,-15.052
70,5.058,-5.377,-14.111
72,5.697,-1.827,-14.341
74,7.283,0.191,-13.079
76,8.862,1.464,-12.175
78,9.080,2.463,-12.047
80,9.630,4.419,-11.447
82,9.953,6.513,-9.095
84,10.355,9.659,-8.026
86,10.943,10.013,-6.786
88,10.791,12.547,-4.928
90,10.779,14.025,-3.465
92,10.854,14.786,-1.492
94,11.573,14.815,1.857
96,10.344,16.620,3.340
98,9.782,16.384,4.830
100,9.677,16.788,6.852
