percent,ankle,knee,hip
0,2.956,1.740,9.481
2,4.436,5.678,13.433
4,7.844,9.833,16.273
6,8.857,12.251,19.340
8,10.464,16.328,22.971
10,13.428,18.084,25.733
12,14.848,21.362,27.701
14,15.497,24.547,29.441
16,17.281,25.280,30.701
18,16.097,27.232,30.772
20,17.042,29.334,31.053
22,18.236,29.595,30.656
24,17.498,30.505,29.012
26,17.199,29.218,28.227
28,17.135,28.350,27.933
30,16.118,28.627,25.739
32,15.780,26.876,22.916
34,12.953,24.810,19.420
36,12.463,22.223,17.358
38,11.699,20.013,13.546
40,8.740,17.327,9.841
42,7.624,14.508,6.992
44,5.361,9.442,2.773
46,2.452,7.200,-0.084
48,1.590,2.818,-4.111
50,-1.632,-0.829,-7.373
52,-3.426,-4.701,-11.625
54,-6.197,-8.060,-13.687
56,-7.659,-10.235,-17.915
58,-9.975,-14.405,-20.899
60,-10.621,-16.938,-23.183
62,-11.182,-18.773,-23.887
64,-13.904,-21.402,-27.298
66,-14.341,-24.016,-26.803
68,-15.296,-25.830,-27.862
70,-16.193,-26.045,-27.877
72,-16.606,-26.934,-28.154
74,-16.396,-26.875,-27.548
76,-16.353,-28.301,-26.325
78,-15.848,-26.978,-26.317
80,-13.725,-25.676,-23.802
82,-12.734,-24.657,-21.773
84,-11.549,-22.137,-17.800
86,-10.358,-19.991,-15.415
88,-8.219,-18.527,-12.024
90,-6.100,-14.473,-9.638
92,-6.069,-11.640,-5.833
94,-3.741,-9.392,-0.845
96,-1.699,-5.612,2.295
98,0.732,-2.310,6.605
100,2.383,3.275,8.992
