percent,ankle,knee,hip
0,11.870,20.115,11.249
2,11.669,19.443,11.904
4,13.440,20.171,14.628
6,13.281,20.159,17.244
8,14.794,19.940,18.520
10,15.402,19.486,17.854
12,15.300,19.121,19.684
14,14.774,18.061,19.635
16,14.554,17.708,20.992
18,12.418,15.828,19.669
20,11.869,14.449,19.292
22,12.222,11.297,19.593
24,10.665,8.860,19.314
26,8.658,6.831,16.909
28,8.129,5.467,16.178
30,5.896,1.576,13.679
32,4.043,0.257,12.094
34,2.658,-2.365,10.527
36,2.019,-4.477,6.946
38,-0.396,-8.295,5.794
40,-2.287,-9.522,3.902
42,-3.811,-11.860,-0.260
44,-5.248,-12.870,-1.885
46,-7.111,-14.987,-5.031
48,-7.994,-17.065,-6.318
50,-9.735,-17.728,-8.884
52,-10.992,-19.215,-11.048
54,-11.181,-19.545,-12.874
56,-12.370,-18.967,-13.484
58,-12.635,-18.575,-14.939
60,-13.270,-18.192,-17.085
62,-13.178,-17.722,-17.899
64,-12.090,-17.120,-19.167
66,-12.013,-14.447,-17.516
68,-10.964,-13.950,-18.338
70,-11.132,-11.068,-18.447
72,-9.400,-10.623,-17.854
74,-7.649,-8.479,-17.208
76,-7.602,-5.930,-14.371
78,-5.324,-2.704,-13.106
80,-4.978,-0.308,-11.196
82,-3.237,1.984,-9.673
84,-1.853,5.531,-8.327
86,0.380,6.923,-5.476
88,2.353,9.054,-2.515
90,3.717,11.640,-1.621
92,5.090,14.423,1.741
94,6.788,15.606,4.372
96,9.060,17.444,7.195
98,10.673,18.548,9.236
100,11.609,20.246,11.488
