percent,ankle,knee,hip
0,1.927,16.954,22.174
2,3.658,18.098,19.850
4,4.508,19.125,16.385
6,7.785,18.338,12.672
8,7.681,19.670,10.044
10,8.836,19.384,5.006
12,11.141,16.921,2.227
14,10.967,15.793,-2.589
16,13.017,15.932,-5.752
18,14.322,14.147,-8.200
20,12.971,11.871,-11.873
22,14.416,10.187,-15.397
24,14.024,7.915,-19.475
26,13.216,5.315,-21.587
28,13.177,3.824,-23.502
30,13.111,1.723,-25.572
32,12.590,0.268,-27.505
34,11.236,-3.531,-27.493
36,10.339,-5.752,-28.035
38,9.379,-7.338,-28.635
40,7.915,-9.367,-28.162
42,7.169,-11.345,-27.267
44,4.175,-11.955,-26.547
46,2.980,-14.057,-23.592
48,1.450,-14.627,-23.168
50,0.193,-15.752,-20.762
52,-2.721,-16.864,-17.870
54,-3.716,-17.122,-13.789
56,-4.748,-17.440,-10.230
58,-5.598,-15.950,-6.470
60,-8.269,-16.618,-4.369
62,-9.236,-14.732,-0.953
64,-10.578,-14.422,2.807
66,-10.486,-12.972,7.885
68,-11.972,-11.036,11.612
70,-11.936,-10.611,13.544
72,-11.982,-8.867,17.292
74,-12.772,-5.673,21.016
76,-11.508,-3.593,22.669
78,-11.093,-1.094,26.113
80,-11.895,0.548,27.771
82,-9.653,1.580,29.482
84,-9.082,4.932,29.074
86,-7.836,7.831,30.171
88,-6.850,8.933,31.415
90,-4.896,11.817,30.153
92,-5.189,12.980,30.075
94,-2.879,14.923,28.718
96,-1.506,16.163,27.008
98,0.245,17.872,24.928
100,3.083,17.189,22.371
