percent,ankle,knee,hip
0,23.146,10.843,19.077
2,21.512,10.715,20.694
4,20.177,11.773,20.907
6,18.440,11.610,19.677
8,14.450,11.279,20.824
10,11.857,11.587,20.391
12,9.802,11.425,18.239
14,6.413,9.260,16.713
16,4.693,8.421,15.123
18,0.972,8.794,14.843
20,-2.202,7.758,12.056
22,-4.573,5.197,9.490
24,-7.753,4.222,7.922
26,-11.876,3.533,5.044
28,-14.048,1.903,3.973
30,-16.785,0.285,0.143
32,-19.249,-1.395,-1.962
34,-20.835,-1.703,-3.348
36,-21.201,-2.176,-5.617
38,-21.678,-3.574,-8.352
40,-22.857,-6.129,-11.656
42,-23.686,-6.279,-13.314
44,-23.884,-7.168,-14.147
46,-24.215,-8.601,-14.835
48,-22.257,-8.079,-17.743
50,-22.067,-10.043,-17.395
52,-20.098,-8.937,-18.982
54,-17.372,-10.467,-18.728
56,-15.670,-9.057,-18.296
58,-12.882,-8.762,-18.495
60,-10.887,-8.356,-17.269
62,-7.097,-8.475,-16.803
64,-3.887,-7.223,-15.631
66,-1.370,-7.026,-14.162
68,1.132,-7.113,-11.504
70,5.333,-5.621,-11.172
72,8.259,-4.902,-7.715
74,10.595,-3.563,-5.835
76,13.801,-1.516,-3.206
78,16.120,-0.058,-1.126
80,17.696,0.943,0.348
82,20.647,1.509,3.361
84,22.749,3.625,6.998
86,22.708,4.983,8.914
88,24.655,7.224,11.066
90,26.154,7.093,12.351
92,25.249,8.262,14.855
94,24.881,9.288,16.638
96,25.254,10.708,18.227
98,23.415,11.471,18.213
100,22.396,11.394,19.624
