percent,ankle,knee,hip
0,20.244,17.619,8.511
2,20.315,17.593,8.494
4,19.302,19.423,10.159
6,19.505,18.081,10.265
8,17.816,19.494,11.682
10,17.471,19.026,11.634
12,15.637,18.785,10.786
14,13.179,16.651,12.200
16,11.183,16.311,11.145
18,9.377,13.875,10.724
20,7.120,12.415,10.917
22,5.342,11.864,9.965
24,2.789,9.326,10.373
26,-0.097,6.721,9.670
28,-2.737,6.133,6.908
30,-3.514,3.498,6.757
32,-7.039,0.078,4.888
34,-9.227,-2.324,3.623
36,-11.540,-3.223,2.528
38,-13.344,-5.293,1.528
40,-13.498,-7.020,0.789
42,-16.381,-9.749,-0.001
44,-16.552,-12.024,-2.854
46,-17.260,-13.340,-4.284
48,-17.184,-13.967,-5.553
50,-18.829,-14.829,-4.882
52,-18.330,-15.538,-5.764
54,-17.408,-16.454,-7.574
56,-16.596,-16.825,-7.348
58,-16.859,-15.975,-9.626
60,-15.550,-15.724,-8.585
62,-12.975,-14.831,-10.212
64,-12.543,-15.793,-8.667
66,-8.954,-14.162,-9.563
68,-7.523,-11.927,-9.533
70,-6.266,-9.995,-8.970
72,-2.641,-9.659,-8.206
74,-1.378,-6.476,-8.136
76,1.375,-4.916,-6.255
78,3.522,-3.442,-5.550
80,6.437,-1.163,-4.818
82,8.474,1.976,-3.880
84,11.577,3.636,-2.718
86,12.072,5.525,-0.078
88,14.605,7.464,0.122
90,15.077,10.168,0.791
92,17.076,11.422,2.933
94,18.604,13.113,4.531
96,20.081,13.920,5.712
98,19.220,16.684,6.995
100,19.563,17.422,8.542
