percent,ankle,knee,hip
0,19.151,25.817,16.081
2,18.373,25.789,17.535
4,18.108,23.431,18.776
6,17.209,22.856,21.323
8,15.868,20.323,23.214
10,15.435,19.201,22.853
12,14.880,15.376,24.066
14,13.223,12.537,23.401
16,11.148,10.167,23.581
18,9.836,7.556,23.326
20,7.629,4.461,22.187
22,4.701,1.973,20.558
24,2.336,-1.320,19.456
26,1.096,-4.361,17.866
28,-2.625,-9.066,15.643
30,-3.193,-11.324,12.401
32,-5.099,-14.814,9.360
34,-8.615,-16.853,6.801
36,-10.052,-18.951,5.000
38,-11.967,-20.340,2.135
40,-13.161,-21.887,-1.444
42,-13.118,-23.098,-2.748
44,-15.640,-24.833,-5.599
46,-15.037,-25.049,-8.721
48,-16.154,-23.418,-12.265
50,-15.894,-24.643,-13.652
52,-15.716,-22.309,-15.835
54,-16.284,-21.149,-17.359
56,-14.926,-21.260,-18.659
58,-15.217,-19.451,-20.917
60,-13.467,-17.377,-21.160
62,-11.375,-14.170,-21.069
64,-10.513,-10.435,-20.881
66,-8.088,-7.995,-20.605
68,-7.007,-6.469,-20.922
70,-4.706,-2.693,-20.104
72,-2.251,0.298,-18.698
74,0.038,3.377,-16.788
76,1.969,6.244,-15.175
78,4.174,9.946,-12.763
80,5.577,13.113,-10.393
82,7.820,16.004,-7.800
84,9.423,18.448,-5.258
86,11.645,21.330,-2.632
88,13.027,23.276,0.119
90,13.890,24.877,2.934
92,15.095,24.483,5.033
94,17.515,26.607,9.194
96,18.437,27.258,10.125
98,17.452,26.158,12.852
100,18.097,25.648,15.549
