percent,ankle,knee,hip
0,16.943,22.548,21.053
2,17.078,22.015,23.190
4,18.241,22.744,25.589
6,17.472,21.682,26.692
8,16.180,20.699,28.608
10,14.885,20.826,28.826
12,14.117,19.444,28.088
14,12.824,17.581,27.645
16,12.091,14.732,27.182
18,9.190,13.699,25.582
20,7.857,11.362,24.184
22,6.281,7.908,23.391
24,5.116,6.058,19.704
26,2.081,3.525,18.034
28,0.778,0.331,14.299
30,-2.694,-1.712,11.204
32,-3.533,-5.737,8.861
34,-6.121,-6.543,3.809
36,-7.064,-9.584,1.169
38,-9.007,-12.810,-1.511
40,-10.587,-14.469,-5.769
42,-11.453,-16.578,-7.868
44,-12.995,-16.920,-12.311
46,-13.966,-18.207,-15.613
48,-14.026,-19.772,-16.988
50,-14.852,-19.548,-20.647
52,-14.926,-19.941,-22.402
54,-16.009,-20.791,-24.411
56,-15.739,-19.766,-24.995
58,-14.996,-18.483,-25.301
60,-13.791,-17.694,-25.538
62,-12.288,-15.995,-27.433
64,-12.135,-14.428,-25.763
66,-9.626,-13.629,-26.138
68,-8.755,-11.028,-23.697
70,-5.346,-9.819,-21.469
72,-4.766,-7.306,-20.304
74,-3.240,-4.738,-17.085
76,-1.164,-1.369,-15.372
78,1.711,1.484,-13.302
80,4.147,4.792,-8.553
82,5.256,7.705,-6.073
84,7.283,10.183,-2.181
86,10.466,11.349,0.140
88,10.957,13.192,4.300
90,12.569,15.647,7.968
92,14.686,17.299,10.457
94,14.432,19.893,14.144
96,16.452,21.676,16.612
98,17.389,22.241,18.841
100,17.997,23.205,21.723
