percent,ankle,knee,hip
0,2.785,9.097,16.788
2,2.866,11.086,17.426
4,4.570,13.119,16.901
6,6.049,15.541,15.418
8,7.009,15.909,14.779
10,7.947,16.978,12.407
12,9.665,18.710,12.279
14,10.966,18.623,9.932
16,11.390,18.866,8.408
18,10.322,20.362,5.667
20,10.929,18.370,4.050
22,12.622,18.900,3.271
24,11.316,18.500,1.643
26,10.788,17.009,-2.257
28,11.994,16.028,-2.844
30,10.793,12.681,-4.726
32,9.049,11.556,-6.397
34,9.097,10.439,-8.647
36,8.990,7.587,-10.629
38,7.235,5.886,-11.548
40,6.837,2.784,-12.130
42,5.132,0.745,-13.893
44,4.248,-1.934,-13.449
46,1.734,-3.013,-14.482
48,1.460,-6.211,-14.536
50,-0.872,-7.901,-14.228
52,-2.275,-9.670,-14.641
54,-2.641,-12.503,-14.434
56,-3.334,-13.425,-13.080
58,-6.125,-15.304,-11.514
60,-5.607,-15.552,-10.282
62,-6.658,-16.422,-9.122
64,-8.243,-17.977,-7.059
66,-8.340,-16.924,-7.101
68,-9.468,-18.413,-4.020
70,-9.183,-16.859,-2.016
72,-8.953,-17.222,-1.340
74,-10.323,-16.568,1.386
76,-8.950,-14.957,2.528
78,-9.889,-12.630,6.242
80,-7.881,-11.283,6.637
82,-8.879,-10.611,9.426
84,-6.300,-8.123,11.319
86,-6.570,-6.541,12.559
88,-5.515,-2.568,13.023
90,-4.021,-1.789,13.996
92,-3.905,1.682,15.742
94,-1.646,4.163,15.651
96,0.144,5.245,17.125
98,0.847,7.745,16.097
100,2.877,10.866,16.591
