percent,ankle,knee,hip
0,12.004,24.851,10.323
2,15.873,28.280,11.505
4,17.857,27.971,12.448
6,20.582,29.307,12.849
8,24.063,30.685,13.454
10,25.846,30.280,12.456
12,27.968,30.581,13.254
14,29.488,30.419,13.117
16,29.485,29.434,12.693
18,31.585,26.405,13.799
20,31.194,26.087,12.691
22,31.219,23.288,12.463
24,29.233,18.968,11.085
26,28.196,16.000,10.470
28,26.363,14.140,9.393
30,23.352,9.761,6.567
32,22.067,6.031,5.100
34,19.302,3.381,4.031
36,15.153,-1.678,2.860
38,12.317,-5.578,0.915
40,8.194,-9.236,-0.701
42,4.712,-12.145,-1.265
44,2.127,-15.178,-4.288
46,-1.915,-18.680,-5.944
48,-5.760,-21.454,-5.596
50,-10.368,-22.620,-7.156
52,-12.690,-25.773,-7.647
54,-17.194,-27.895,-9.901
56,-19.783,-28.662,-10.415
58,-22.489,-27.998,-10.130
60,-24.614,-29.704,-10.391
62,-25.967,-29.268,-11.401
64,-27.128,-27.208,-11.545
66,-27.388,-27.694,-11.538
68,-29.273,-24.563,-11.173
70,-28.238,-23.938,-10.174
72,-28.130,-20.468,-9.318
74,-26.596,-17.700,-8.846
76,-25.051,-14.831,-7.145
78,-24.497,-10.645,-6.661
80,-21.303,-7.134,-4.607
82,-18.947,-5.177,-2.956
84,-17.600,-1.380,-2.748
86,-12.635,3.219,-1.444
88,-10.655,7.327,1.470
90,-7.067,10.781,3.405
92,-3.537,13.242,3.868
94,0.023,17.781,5.934
96,4.945,20.187,6.959
98,7.753,23.283,9.251
100,12.387,25.013,10.143
