percent,ankle,knee,hip
0,4.595,14.550,15.625
2,6.355,14.149,16.983
4,6.732,12.208,20.830
6,7.049,12.422,21.648
8,9.446,10.078,22.822
10,8.742,9.829,23.116
12,9.925,8.205,24.191
14,10.730,5.628,24.127
16,11.624,4.071,24.463
18,11.275,3.784,24.635
20,10.585,1.569,24.490
22,11.481,-0.321,21.873
24,11.217,-1.872,21.265
26,9.917,-3.843,18.589
28,9.535,-6.835,16.092
30,9.714,-6.811,13.950
32,7.277,-7.954,12.565
34,7.013,-10.515,8.550
36,5.643,-11.135,6.574
38,4.789,-12.294,2.580
40,4.386,-13.541,0.350
42,3.661,-13.181,-1.878
44,1.843,-13.001,-6.276
46,-0.380,-14.004,-8.812
48,-1.146,-12.196,-10.160
50,-3.025,-13.211,-12.813
52,-3.031,-12.033,-16.842
54,-5.443,-10.378,-18.486
56,-6.189,-10.501,-20.181
58,-6.183,-7.953,-20.415
60,-7.099,-8.395,-21.252
62,-7.495,-5.401,-22.238
64,-7.592,-5.284,-22.191
66,-7.973,-1.667,-23.216
68,-8.410,-0.201,-22.225
70,-8.131,0.102,-21.291
72,-8.749,1.995,-21.033
74,-8.217,4.890,-19.087
76,-7.958,6.924,-16.911
78,-6.979,8.379,-14.079
80,-7.135,10.277,-12.292
82,-6.012,11.733,-9.442
84,-5.432,11.211,-8.226
86,-4.389,12.277,-4.137
88,-3.053,13.576,-1.596
90,-2.401,14.692,2.334
92,-1.182,14.957,4.788
94,1.128,15.912,7.900
96,2.784,14.962,11.197
98,3.157,15.342,12.225
100,3.328,15.623,16.047
