percent,ankle,knee,hip
0,11.620,15.797,29.245
2,13.207,14.876,28.477
4,12.549,12.567,28.206
6,12.856,10.541,28.830
8,14.160,7.881,27.673
10,13.107,5.951,24.362
12,12.569,3.739,23.402
14,11.702,0.733,20.369
16,12.695,-0.981,17.133
18,11.019,-2.615,14.452
20,9.096,-6.272,11.336
22,7.927,-8.198,8.796
24,6.847,-10.422,4.136
26,6.204,-12.277,1.862
28,3.430,-12.851,-1.861
30,3.412,-15.176,-5.689
32,0.637,-15.533,-10.346
34,-0.287,-17.453,-13.485
36,-2.452,-18.337,-15.131
38,-3.040,-18.939,-18.790
40,-4.215,-18.152,-20.486
42,-7.069,-17.264,-23.364
44,-8.020,-16.794,-25.429
46,-7.705,-16.053,-25.722
48,-9.722,-16.369,-27.424
50,-9.873,-14.180,-26.396
52,-11.255,-12.350,-26.607
54,-11.768,-10.483,-26.496
56,-12.412,-8.344,-25.386
58,-12.263,-6.695,-24.068
60,-11.288,-3.871,-22.719
62,-11.465,-2.059,-21.473
64,-9.735,-0.342,-18.247
66,-10.016,3.563,-15.583
68,-9.170,4.678,-13.625
70,-6.932,6.378,-8.891
72,-5.750,9.568,-6.798
74,-5.793,11.259,-3.064
76,-3.726,12.587,1.594
78,-2.304,15.920,5.014
80,-0.913,16.291,8.742
82,0.815,18.668,10.613
84,2.240,19.176,14.655
86,4.273,19.796,17.675
88,5.987,20.063,20.346
90,6.072,20.684,23.691
92,7.434,20.703,24.122
94,9.790,19.678,26.836
96,11.101,17.981,27.591
98,11.704,18.091,27.926
100,11.577,16.083,28.598
