percent,ankle,knee,hip
0,6.417,26.061,1.477
2,7.745,25.991,4.781
4,10.195,23.747,5.663
6,11.678,22.582,8.865
8,11.724,19.894,10.444
10,13.608,18.287,12.795
12,14.026,15.203,14.619
14,15.492,11.528,16.396
16,16.105,7.745,18.314
18,14.970,6.034,19.189
20,16.933,2.336,18.893
22,15.519,-2.159,19.504
24,14.982,-4.475,20.717
26,15.326,-8.186,19.928
28,13.906,-11.354,20.456
30,11.882,-13.663,19.693
32,11.684,-16.572,16.837
34,11.107,-18.925,17.550
36,8.450,-20.753,14.548
38,7.400,-21.711,13.368
40,5.181,-23.347,12.088
42,3.287,-24.358,9.333
44,1.951,-26.342,7.276
46,-0.048,-26.192,5.763
48,-1.515,-26.116,3.634
50,-5.054,-24.894,1.195
52,-5.275,-22.726,-1.950
54,-7.547,-22.881,-4.086
56,-9.171,-20.990,-6.819
58,-10.677,-17.050,-9.542
60,-11.454,-15.973,-10.676
62,-12.341,-12.567,-12.900
64,-12.870,-9.190,-13.673
66,-13.407,-5.787,-15.265
68,-13.265,-2.986,-15.792
70,-13.020,0.474,-16.918
72,-14.606,2.508,-18.212
74,-12.516,7.514,-17.796
76,-11.935,9.685,-18.851
78,-12.333,12.501,-17.874
80,-9.998,15.413,-17.410
82,-10.510,17.787,-16.039
84,-8.985,20.099,-14.503
86,-6.744,23.040,-12.822
88,-5.714,24.240,-10.714
90,-4.124,25.082,-9.137
92,-0.803,27.930,-6.586
94,1.468,28.148,-4.404
96,2.956,27.639,-2.598
98,5.260,27.593,0.109
100,6.976,25.695,0.737
