percent,ankle,knee,hip
0,23.177,14.571,9.793
2,22.402,15.707,10.493
4,20.379,15.150,9.039
6,19.417,13.142,7.780
8,18.843,11.913,4.579
10,15.463,11.226,3.770
12,14.463,9.612,3.231
14,11.135,9.264,-0.211
16,8.420,5.810,-0.881
18,7.438,4.791,-1.977
20,4.739,2.992,-4.282
22,0.802,1.406,-5.029
24,-1.092,0.162,-7.540
26,-4.268,-2.623,-7.055
28,-7.662,-5.126,-9.485
30,-10.137,-6.287,-10.871
32,-11.416,-6.503,-10.857
34,-14.940,-7.894,-10.588
36,-15.034,-10.092,-11.948
38,-18.147,-11.170,-12.128
40,-19.654,-12.600,-11.203
42,-19.446,-13.789,-10.897
44,-20.623,-13.963,-11.438
46,-21.458,-13.132,-10.593
48,-21.495,-14.173,-10.070
50,-19.915,-13.947,-9.377
52,-19.246,-12.514,-7.459
54,-18.335,-12.605,-5.596
56,-17.159,-12.118,-5.284
58,-16.331,-10.775,-3.235
60,-14.046,-9.248,-2.804
62,-12.014,-7.394,-0.011
64,-9.902,-6.817,0.930
66,-6.653,-5.128,3.643
68,-5.060,-3.037,4.978
70,-1.172,-1.815,6.574
72,1.795,1.479,6.693
74,3.352,2.520,9.565
76,6.697,5.174,9.761
78,8.068,7.020,10.601
80,10.742,7.438,12.589
82,13.367,9.920,13.426
84,15.287,10.019,13.751
86,17.097,11.367,13.936
88,20.197,14.203,14.338
90,20.597,13.394,12.976
92,21.983,15.603,14.018
94,22.841,15.182,13.035
96,22.623,16.630,12.366
98,22.809,15.907,12.337
100,22.467,15.037,10.273
