percent,ankle,knee,hip
0,4.364,13.627,21.655
2,7.448,15.108,24.064
4,8.780,12.727,27.754
6,9.710,13.862,27.807
8,10.689,11.673,28.994
10,12.909,11.687,31.076
12,12.354,10.505,31.640
14,14.124,8.064,29.915
16,14.132,7.853,30.637
18,14.110,6.440,27.781
20,14.899,3.616,27.644
22,13.419,1.728,24.245
24,13.187,0.217,22.048
26,13.718,-1.605,19.402
28,12.659,-3.169,17.796
30,11.830,-3.662,14.035
32,11.723,-6.215,11.073
34,8.508,-6.575,6.961
36,7.437,-8.434,2.492
38,5.815,-9.058,-0.396
40,4.815,-10.713,-4.097
42,2.742,-11.727,-8.580
44,1.687,-11.680,-12.528
46,0.386,-11.917,-15.836
48,-2.214,-12.415,-18.658
50,-3.047,-12.565,-19.881
52,-5.477,-11.534,-22.662
54,-6.873,-11.438,-25.946
56,-7.857,-10.152,-27.120
58,-9.382,-9.958,-27.495
60,-10.362,-8.884,-29.290
62,-11.393,-8.863,-28.650
64,-10.621,-6.900,-28.979
66,-12.752,-5.622,-28.199
68,-12.785,-4.542,-26.023
70,-11.762,-2.553,-26.108
72,-11.897,0.361,-23.260
74,-12.476,1.774,-20.614
76,-11.231,2.637,-17.338
78,-10.139,4.415,-15.322
80,-9.012,6.542,-11.096
82,-9.258,7.458,-8.247
84,-7.795,9.917,-4.134
86,-6.068,10.763,-1.386
88,-4.415,12.383,2.470
90,-2.189,11.796,6.432
92,-1.093,12.436,9.619
94,-0.658,13.885,14.155
96,1.428,14.548,16.952
98,4.106,13.572,18.941
100,6.042,14.886,23.520
