percent,ankle,knee,hip
0,25.280,20.026,12.336
2,23.195,19.095,9.611
4,21.738,18.698,7.326
6,19.977,16.693,5.761
8,17.616,14.921,3.108
10,16.552,13.949,1.367
12,14.099,10.136,-1.348
14,10.373,9.407,-2.600
16,7.614,6.141,-5.778
18,4.370,4.167,-7.578
20,1.285,1.084,-8.569
22,-0.998,-0.661,-11.364
24,-4.110,-4.687,-12.591
26,-6.637,-7.011,-14.191
28,-10.069,-8.379,-14.481
30,-12.301,-9.939,-15.954
32,-15.330,-11.991,-15.349
34,-18.140,-14.610,-15.935
36,-19.234,-16.510,-15.585
38,-20.217,-18.189,-15.581
40,-22.530,-18.561,-15.407
42,-22.918,-18.599,-15.210
44,-24.097,-18.699,-14.712
46,-23.662,-19.821,-13.403
48,-23.906,-19.664,-11.205
50,-23.676,-18.352,-10.342
52,-21.775,-17.302,-7.610
54,-19.512,-15.698,-6.463
56,-18.875,-14.334,-4.121
58,-15.717,-12.979,-1.032
60,-14.117,-11.151,0.557
62,-12.052,-9.536,2.226
64,-9.126,-7.552,4.496
66,-5.001,-5.316,6.426
68,-1.799,-1.958,8.678
70,1.061,0.777,10.911
72,3.472,2.688,12.501
74,6.987,5.563,14.798
76,10.301,8.870,14.461
78,12.498,10.848,15.582
80,15.215,12.571,17.365
82,17.314,15.110,17.746
84,18.808,16.125,17.762
86,21.988,17.849,18.004
88,23.881,19.768,17.404
90,23.914,20.192,18.663
92,25.083,20.942,16.333
94,26.038,20.834,15.355
96,24.964,20.824,14.143
98,24.648,21.882,13.292
100,24.986,20.836,11.604
