percent,ankle,knee,hip
0,14.838,8.476,19.413
2,15.681,10.692,18.033
4,15.482,11.927,16.016
6,15.566,13.081,15.683
8,14.915,15.265,14.240
10,14.309,16.048,10.646
12,13.433,17.598,9.425
14,14.219,18.632,6.922
16,12.961,17.907,4.240
18,11.400,19.057,1.769
20,8.470,17.886,-0.019
22,6.872,17.615,-2.906
24,5.463,16.842,-5.215
26,3.415,17.063,-6.699
28,2.687,15.298,-9.025
30,0.342,13.634,-10.274
32,-2.604,12.752,-11.693
34,-3.745,10.855,-13.215
36,-6.291,9.431,-14.981
38,-7.698,6.176,-16.006
40,-8.662,5.328,-17.543
42,-10.855,2.936,-18.451
44,-10.280,0.437,-17.671
46,-12.882,-1.581,-17.965
48,-13.566,-4.210,-17.079
50,-13.510,-6.629,-16.941
52,-13.589,-7.846,-15.752
54,-13.731,-9.214,-15.298
56,-13.296,-11.967,-13.314
58,-12.761,-11.915,-10.657
60,-14.077,-13.633,-8.745
62,-12.264,-14.102,-6.541
64,-11.917,-15.734,-5.883
66,-9.781,-16.848,-2.968
68,-8.161,-16.096,-1.390
70,-6.898,-16.370,1.122
72,-4.818,-16.324,4.109
74,-3.963,-14.285,5.316
76,-2.401,-13.678,7.691
78,-0.792,-12.398,10.198
80,1.246,-12.653,12.556
82,3.905,-10.953,14.604
84,4.961,-8.449,16.528
86,7.108,-5.808,16.404
88,8.778,-4.791,18.528
90,11.592,-2.166,18.817
92,11.473,-0.315,19.962
94,12.666,1.066,20.643
96,14.069,3.846,18.809
98,15.872,6.721,18.863
100,16.413,7.151,17.582
