percent,ankle,knee,hip
0,15.582,10.105,9.256
2,15.673,8.666,11.118
4,16.435,7.515,11.665
6,17.514,7.689,12.739
8,16.847,5.859,14.772
10,15.928,4.484,14.533
12,16.404,3.644,16.041
14,15.304,2.025,16.746
16,14.323,0.176,15.804
18,13.816,-0.187,15.724
20,11.477,-3.023,16.793
22,9.489,-4.138,15.213
24,9.235,-4.449,14.414
26,5.860,-5.499,13.402
28,4.882,-6.339,11.893
30,1.797,-8.385,10.572
32,0.030,-9.028,9.100
34,-2.072,-9.123,8.380
36,-2.593,-9.305,5.531
38,-4.889,-9.422,4.409
40,-6.344,-9.160,2.373
42,-8.443,-10.338,0.483
44,-10.568,-8.634,-1.361
46,-12.433,-9.606,-3.777
48,-12.544,-7.805,-4.626
50,-12.854,-7.251,-6.668
52,-14.257,-5.885,-9.164
54,-15.888,-4.975,-9.406
56,-14.832,-4.942,-10.816
58,-14.262,-4.243,-12.221
60,-15.049,-2.984,-13.146
62,-13.440,-1.642,-13.303
64,-13.654,-0.689,-14.291
66,-11.677,2.038,-14.734
68,-11.424,3.128,-13.757
70,-9.358,4.022,-14.817
72,-7.309,5.503,-13.472
74,-6.945,6.914,-12.748
76,-5.247,7.049,-12.711
78,-2.732,9.702,-9.946
80,-1.159,9.913,-9.453
82,1.969,10.860,-7.836
84,3.809,10.602,-5.089
86,4.879,10.358,-4.708
88,6.501,12.263,-2.425
90,8.608,12.307,-0.812
92,10.371,12.558,2.307
94,12.761,11.332,3.908
96,13.891,11.852,6.202
98,14.162,10.265,8.256
100,15.254,10.171,10.042
