percent,ankle,knee,hip
0,27.609,14.301,6.462
2,25.763,13.336,7.787
4,22.586,15.100,8.139
6,19.841,14.243,10.456
8,18.219,14.578,9.601
10,14.186,13.613,11.626
12,12.237,11.272,12.200
14,7.366,11.537,11.911
16,4.719,9.793,11.472
18,1.022,9.483,11.077
20,-2.315,8.247,11.742
22,-6.316,5.205,10.118
24,-10.529,4.330,10.861
26,-13.481,1.683,9.622
28,-15.599,0.831,7.905
30,-18.917,-1.198,7.961
32,-22.100,-2.502,5.582
34,-24.079,-3.010,5.748
36,-25.257,-4.737,3.444
38,-27.512,-6.112,2.246
40,-28.674,-9.063,1.532
42,-28.592,-8.544,0.278
44,-27.883,-9.445,-2.230
46,-27.804,-10.302,-3.505
48,-26.761,-11.484,-2.982
50,-24.348,-11.680,-4.307
52,-23.073,-12.307,-7.050
54,-21.861,-11.507,-7.325
56,-18.398,-11.366,-8.351
58,-16.426,-10.860,-9.134
60,-12.071,-10.319,-8.486
62,-9.259,-11.055,-9.175
64,-6.162,-8.395,-10.160
66,-1.357,-8.985,-10.282
68,0.735,-6.060,-10.100
70,4.263,-5.017,-8.770
72,9.555,-4.233,-7.874
74,11.464,-2.387,-8.036
76,15.899,-1.347,-8.041
78,19.500,0.983,-7.215
80,21.551,1.991,-4.544
82,24.013,3.794,-4.406
84,25.537,5.964,-2.731
86,27.328,8.405,-1.471
88,29.896,9.622,0.424
90,29.525,9.697,-0.168
92,29.318,10.737,1.308
94,30.102,13.036,4.074
96,28.647,12.904,3.742
98,28.309,13.937,5.224
100,26.707,13.220,7.973
