percent,ankle,knee,hip
0,12.688,3.408,20.063
2,11.310,5.131,19.614
4,10.543,6.001,17.616
6,9.992,7.203,14.934
8,10.250,9.257,12.520
10,9.060,8.781,10.514
12,7.625,11.343,7.423
14,7.298,11.622,5.691
16,5.297,12.730,1.220
18,4.223,11.482,0.162
20,2.954,11.467,-2.956
22,2.062,13.068,-6.145
24,-0.147,12.776,-8.770
26,-0.602,12.715,-10.455
28,-2.994,11.981,-13.778
30,-3.615,11.738,-15.604
32,-5.369,9.426,-17.426
34,-5.824,9.211,-19.813
36,-7.050,7.734,-19.895
38,-8.018,6.344,-22.072
40,-8.897,5.243,-21.943
42,-9.896,4.364,-21.799
44,-9.834,1.871,-20.625
46,-10.609,0.288,-21.055
48,-9.760,-0.281,-19.287
50,-10.724,-2.614,-18.330
52,-8.589,-3.244,-18.076
54,-9.072,-4.425,-14.490
56,-8.374,-5.895,-12.656
58,-7.513,-6.055,-11.542
60,-6.955,-7.600,-8.337
62,-6.841,-9.433,-6.360
64,-5.836,-8.966,-3.259
66,-3.713,-10.666,-1.036
68,-2.726,-10.816,2.707
70,-0.279,-10.959,4.579
72,-0.440,-11.225,8.317
74,1.788,-9.985,10.922
76,2.711,-9.267,13.342
78,3.986,-9.178,15.408
80,4.797,-9.094,16.839
82,7.278,-8.877,19.223
84,8.181,-7.164,21.219
86,9.649,-6.332,21.494
88,9.737,-4.557,23.725
90,10.341,-3.328,24.365
92,10.386,-2.358,23.102
94,10.912,-0.521,24.429
96,11.395,-0.006,22.646
98,11.056,3.116,22.790
100,12.333,3.194,20.728
