percent,ankle,knee,hip
0,13.449,7.634,17.368
2,10.673,9.563,17.555
4,8.993,10.122,16.039
6,8.303,10.996,15.925
8,5.660,12.548,13.499
10,3.802,14.493,12.054
12,2.906,15.268,10.367
14,1.254,15.229,7.900
16,-1.757,14.921,5.701
18,-4.266,15.634,5.000
20,-4.687,14.574,2.923
22,-6.937,15.593,1.004
24,-9.003,15.277,-2.631
26,-9.207,13.939,-4.628
28,-11.893,11.886,-5.406
30,-12.148,11.239,-7.086
32,-12.887,10.325,-9.804
34,-14.639,9.517,-11.335
36,-13.753,7.824,-12.692
38,-13.853,4.745,-13.592
40,-13.895,4.020,-14.466
42,-13.370,2.176,-15.532
44,-13.075,-0.126,-15.226
46,-13.456,-2.655,-16.599
48,-12.384,-2.821,-16.526
50,-10.129,-5.173,-16.459
52,-9.419,-6.503,-14.842
54,-7.039,-7.874,-13.944
56,-5.738,-9.374,-12.582
58,-4.365,-10.115,-11.577
60,-3.431,-10.942,-10.148
62,-1.201,-12.750,-8.421
64,0.683,-12.736,-6.362
66,3.136,-13.504,-4.139
68,5.060,-13.325,-2.442
70,8.063,-13.850,-0.744
72,9.351,-13.144,1.987
74,9.706,-13.259,4.530
76,12.623,-10.722,6.096
78,12.945,-10.260,8.460
80,14.977,-8.729,9.900
82,14.318,-7.466,12.152
84,15.839,-6.110,13.268
86,16.207,-4.235,14.017
88,16.537,-4.261,15.967
90,16.695,-2.290,16.214
92,15.763,1.151,17.453
94,16.573,1.667,17.668
96,14.322,4.409,17.830
98,14.752,4.556,18.508
100,13.264,6.327,18.501
