percent,ankle,knee,hip
0,21.804,19.873,9.785
2,23.109,17.985,7.661
4,24.733,15.439,6.416
6,25.020,12.084,5.321
8,24.696,9.083,4.091
10,24.916,4.937,1.872
12,23.406,2.004,0.970
14,22.224,-1.486,-1.392
16,20.677,-4.182,-3.024
18,18.710,-8.668,-5.379
20,17.087,-11.967,-7.075
22,15.895,-15.013,-8.398
24,12.617,-17.886,-8.360
26,10.165,-20.337,-10.092
28,7.767,-21.400,-10.990
30,5.000,-23.416,-11.676
32,1.644,-24.193,-12.060
34,-1.778,-25.932,-11.695
36,-3.904,-25.445,-12.828
38,-6.284,-26.715,-12.871
40,-9.538,-24.916,-12.398
42,-12.208,-25.693,-12.413
44,-14.074,-24.153,-11.366
46,-17.053,-22.373,-9.217
48,-17.513,-20.539,-9.533
50,-19.589,-17.356,-8.012
52,-21.379,-16.246,-7.337
54,-20.964,-12.771,-4.420
56,-21.948,-8.830,-3.716
58,-21.552,-6.492,-1.239
60,-23.061,-3.669,-0.915
62,-20.488,-0.195,1.601
64,-21.368,2.924,2.725
66,-18.399,7.593,4.833
68,-16.842,10.489,6.232
70,-15.646,13.877,8.441
72,-13.454,17.213,8.988
74,-10.916,18.362,11.722
76,-8.105,22.465,11.256
78,-5.642,24.174,13.403
80,-3.287,24.485,13.615
82,0.921,26.601,13.580
84,3.162,28.110,15.570
86,6.279,27.542,14.002
88,8.470,28.505,14.846
90,10.520,27.087,14.322
92,13.770,26.565,12.862
94,16.653,25.541,12.711
96,19.413,24.953,11.602
98,20.457,21.703,11.923
100,21.560,19.878,9.317
