percent,ankle,knee,hip
0,11.780,19.898,2.250
2,11.171,16.782,3.296
4,12.944,14.967,5.511
6,13.723,11.275,7.291
8,12.719,9.436,7.396
10,13.711,5.734,9.502
12,13.296,2.618,9.740
14,11.598,-1.793,10.626
16,12.250,-5.207,11.777
18,9.951,-7.895,12.903
20,10.326,-10.521,11.564
22,8.238,-14.122,13.094
24,7.831,-15.830,11.796
26,5.736,-18.966,12.339
28,4.808,-20.954,11.600
30,4.257,-22.459,11.275
32,3.041,-22.869,9.875
34,0.254,-25.306,9.047
36,-0.464,-25.763,8.564
38,-2.272,-24.657,8.011
40,-3.500,-24.496,7.040
42,-5.935,-23.229,5.845
44,-6.779,-22.579,3.311
46,-6.958,-22.116,1.507
48,-8.405,-20.242,0.255
50,-8.827,-18.773,-1.396
52,-10.374,-16.301,-1.608
54,-9.674,-11.980,-3.428
56,-11.117,-10.376,-4.965
58,-10.689,-5.838,-6.196
60,-11.410,-3.264,-7.872
62,-11.044,-0.288,-7.316
64,-9.657,3.488,-8.758
66,-8.873,5.420,-10.273
68,-9.710,9.553,-9.567
70,-7.916,12.611,-9.908
72,-6.088,14.377,-10.145
74,-4.940,17.877,-11.425
76,-4.574,20.394,-10.238
78,-3.183,22.034,-9.440
80,-2.511,24.482,-8.674
82,0.843,25.133,-9.507
84,1.427,27.194,-8.300
86,2.776,27.273,-5.979
88,4.283,26.241,-5.339
90,6.274,27.122,-4.498
92,6.750,26.879,-3.185
94,9.191,25.338,-2.127
96,8.766,22.982,0.102
98,9.942,20.929,2.055
100,10.878,19.342,2.119
