percent,ankle,knee,hip
0,21.008,24.521,27.429
2,20.216,26.923,26.726
4,18.089,27.038,26.334
6,15.166,27.234,24.561
8,13.272,28.489,23.317
10,11.508,27.204,20.488
12,7.800,27.139,17.753
14,5.742,25.475,16.389
16,1.347,24.813,12.326
18,-0.576,23.284,9.186
20,-4.670,20.243,6.082
22,-7.009,18.429,3.993
24,-10.128,16.369,0.916
26,-11.278,13.226,-2.888
28,-14.770,8.448,-5.860
30,-16.866,6.981,-10.355
32,-18.957,3.758,-11.979
34,-20.524,-0.095,-15.701
36,-20.727,-3.134,-18.593
38,-22.690,-8.253,-19.726
40,-22.314,-10.639,-21.821
42,-23.519,-13.264,-23.405
44,-22.347,-16.078,-24.508
46,-22.790,-17.736,-24.531
48,-20.132,-21.221,-26.360
50,-19.708,-21.732,-25.587
52,-17.839,-23.692,-24.254
54,-16.271,-25.426,-24.071
56,-13.899,-26.052,-21.855
58,-10.733,-25.815,-20.889
60,-9.432,-25.719,-18.725
62,-6.399,-24.269,-16.399
64,-2.889,-23.151,-13.375
66,-0.911,-21.978,-10.838
68,2.842,-20.553,-8.449
70,6.389,-17.792,-4.238
72,9.622,-16.931,-1.778
74,11.969,-13.561,2.050
76,13.099,-11.541,5.985
78,16.292,-6.689,7.744
80,19.140,-4.713,10.966
82,19.936,-0.280,15.051
84,22.831,2.303,17.456
86,23.783,5.462,19.669
88,24.836,9.495,22.079
90,25.132,12.324,23.543
92,24.359,16.243,24.927
94,24.594,17.999,26.976
96,23.488,21.283,27.475
98,22.000,23.411,28.061
100,21.110,23.670,26.651
