percent,ankle,knee,hip
0,18.445,24.164,6.331
2,16.054,25.834,6.761
4,14.887,25.091,7.792
6,11.837,23.330,9.778
8,8.826,21.326,10.263
10,6.743,20.299,11.128
12,5.318,18.003,10.939
14,2.423,16.602,13.144
16,-0.516,13.730,12.483
18,-2.115,11.212,13.359
20,-4.844,7.888,12.074
22,-8.403,5.111,12.228
24,-10.581,1.071,11.583
26,-11.652,-0.219,10.801
28,-14.392,-4.779,11.503
30,-15.210,-6.851,9.268
32,-17.893,-9.947,9.056
34,-18.071,-13.422,7.219
36,-18.216,-14.015,5.997
38,-18.909,-16.543,6.171
40,-18.744,-19.213,4.037
42,-19.062,-21.154,2.227
44,-19.544,-22.665,1.567
46,-18.447,-22.199,0.144
48,-15.980,-22.821,-2.960
50,-15.774,-23.284,-3.903
52,-14.153,-21.988,-4.262
54,-12.449,-21.647,-6.151
56,-10.593,-21.650,-7.952
58,-8.134,-19.935,-8.017
60,-4.461,-17.613,-8.616
62,-1.959,-17.065,-9.379
64,-0.240,-13.709,-10.932
66,3.214,-10.756,-10.666
68,5.911,-8.807,-11.051
70,7.585,-6.582,-11.448
72,10.730,-2.835,-10.778
74,12.328,0.358,-10.373
76,13.993,3.964,-10.010
78,15.537,7.117,-9.854
80,17.349,8.062,-7.988
82,19.924,11.778,-7.344
84,21.037,14.882,-5.193
86,21.839,17.828,-4.477
88,22.260,18.202,-3.122
90,21.893,19.892,-2.438
92,21.706,22.418,-0.683
94,20.712,23.936,0.913
96,19.443,23.918,3.112
98,19.016,25.749,3.320
100,17.598,24.637,5.413
