percent,ankle,knee,hip
0,19.137,16.633,26.095
2,18.033,14.584,27.039
4,16.881,13.482,25.641
6,15.449,12.776,27.128
8,15.134,11.314,26.248
10,13.267,9.830,25.429
12,10.497,5.977,24.101
14,8.773,3.838,21.655
16,6.459,2.579,18.658
18,5.056,0.021,16.504
20,2.318,-2.099,14.712
22,0.222,-3.376,12.164
24,-2.346,-5.713,8.724
26,-3.191,-7.577,6.008
28,-6.326,-10.073,2.589
30,-7.525,-11.039,-0.669
32,-10.978,-13.170,-4.424
34,-10.935,-14.088,-6.953
36,-13.281,-14.204,-10.170
38,-14.682,-15.841,-13.687
40,-15.621,-16.390,-15.332
42,-15.634,-17.223,-17.386
44,-16.474,-16.038,-20.857
46,-17.347,-15.968,-20.811
48,-17.923,-14.629,-23.707
50,-17.754,-15.213,-23.879
52,-16.030,-13.318,-23.621
54,-15.128,-11.269,-24.628
56,-14.883,-10.579,-23.473
58,-11.978,-8.897,-24.363
60,-11.928,-6.368,-23.110
62,-9.719,-4.199,-22.077
64,-7.947,-2.541,-19.184
66,-6.260,-0.957,-17.585
68,-3.541,2.410,-15.275
70,-1.575,2.908,-12.375
72,0.655,4.851,-8.591
74,2.977,7.975,-7.193
76,5.365,9.559,-2.311
78,8.512,11.030,-0.042
80,10.033,13.609,3.647
82,12.487,13.691,6.123
84,13.916,16.217,10.245
86,15.861,16.368,13.105
88,15.769,17.125,14.730
90,18.034,17.754,18.355
92,18.929,19.130,19.588
94,19.301,19.003,21.302
96,19.477,17.105,22.860
98,18.627,16.358,25.608
100,17.998,16.409,25.227
