percent,ankle,knee,hip
0,15.446,13.695,23.537
2,15.607,12.967,24.201
4,14.985,12.576,25.313
6,13.648,10.261,26.353
8,12.806,9.962,25.530
10,12.695,9.009,26.539
12,10.016,6.185,24.777
14,8.909,4.946,23.006
16,7.773,3.562,21.934
18,5.644,0.580,20.770
20,3.822,-0.163,19.603
22,2.668,-2.237,16.490
24,-0.266,-4.755,13.315
26,-0.706,-5.427,12.139
28,-4.081,-7.517,8.201
30,-4.193,-9.811,6.105
32,-6.820,-9.432,2.914
34,-7.531,-10.564,-1.037
36,-9.365,-12.105,-3.466
38,-11.516,-13.716,-7.527
40,-11.674,-13.197,-9.171
42,-13.485,-13.905,-12.076
44,-12.558,-13.807,-14.968
46,-13.875,-14.476,-17.086
48,-13.393,-13.080,-18.845
50,-14.358,-12.447,-21.327
52,-13.404,-12.089,-22.676
54,-13.324,-9.877,-23.955
56,-13.026,-9.681,-23.922
58,-12.408,-7.664,-23.894
60,-10.538,-6.319,-24.142
62,-8.901,-4.009,-22.390
64,-7.752,-1.821,-22.900
66,-5.468,-1.129,-20.453
68,-4.366,1.421,-19.502
70,-2.376,2.992,-17.293
72,-1.153,4.612,-15.079
74,0.912,5.818,-11.644
76,2.295,7.724,-9.861
78,5.764,10.114,-6.780
80,6.389,10.476,-3.478
82,8.676,12.524,-1.362
84,10.403,12.480,3.384
86,11.295,14.940,5.886
88,12.444,14.265,8.968
90,14.794,16.065,11.452
92,15.029,16.522,14.459
94,15.872,16.265,15.887
96,14.905,15.878,18.215
98,15.429,15.722,20.835
100,15.928,14.341,21.987
