percent,ankle,knee,hip
0,19.680,2.663,14.052
2,17.723,3.802,14.659
4,15.767,6.746,14.111
6,12.979,9.024,15.065
8,10.215,10.436,14.825
10,7.983,12.545,14.498
12,4.462,14.459,13.842
14,1.281,15.355,13.384
16,-2.194,15.109,11.778
18,-5.201,16.695,10.871
20,-6.859,16.902,9.514
22,-9.742,18.215,7.051
24,-12.529,18.181,5.965
26,-14.759,17.637,4.262
28,-16.504,16.903,2.605
30,-19.985,16.829,1.039
32,-20.557,15.592,0.092
34,-21.516,14.966,-1.571
36,-23.694,11.851,-3.099
38,-23.768,10.323,-5.441
40,-22.804,10.218,-5.647
42,-23.302,6.523,-8.540
44,-21.336,4.593,-9.436
46,-21.061,4.040,-9.794
48,-18.842,2.143,-10.830
50,-18.674,-0.975,-10.661
52,-16.479,-2.706,-11.263
54,-13.846,-4.401,-13.129
56,-11.174,-6.632,-12.946
58,-7.523,-7.529,-12.247
60,-5.255,-10.366,-12.353
62,-2.715,-10.720,-10.521
64,0.625,-13.555,-11.148
66,3.898,-12.802,-9.102
68,5.816,-15.283,-8.856
70,9.826,-15.577,-7.065
72,13.243,-14.565,-5.139
74,15.081,-16.435,-3.950
76,16.347,-14.768,-2.278
78,19.867,-14.002,-1.360
80,21.592,-14.229,1.181
82,23.730,-14.039,1.575
84,24.388,-11.665,3.555
86,24.890,-10.672,5.205
88,25.842,-8.919,6.047
90,24.872,-7.467,8.289
92,25.782,-6.285,9.937
94,24.375,-2.790,10.375
96,23.779,-2.153,11.475
98,21.676,-0.011,12.455
100,20.670,2.496,14.073
