percent,ankle,knee,hip
0,18.649,7.500,4.666
2,18.575,10.123,7.837
4,20.110,12.693,9.332
6,19.025,12.756,10.905
8,19.695,15.027,14.368
10,20.242,16.838,15.547
12,18.540,16.641,15.899
14,17.303,17.318,17.808
16,17.053,18.284,20.155
18,15.255,18.652,19.654
20,14.240,17.852,21.077
22,12.042,18.632,20.746
24,9.583,18.355,20.846
26,8.157,16.596,20.895
28,6.341,15.551,19.799
30,2.790,13.376,18.635
32,1.171,11.900,16.910
34,-2.084,11.316,14.836
36,-3.398,8.722,14.360
38,-5.130,7.192,11.176
40,-7.367,5.629,9.245
42,-10.902,2.414,7.301
44,-11.602,0.906,3.961
46,-14.443,-2.387,2.305
48,-14.186,-4.702,-0.707
50,-15.703,-5.506,-2.558
52,-15.791,-7.124,-5.094
54,-16.506,-10.575,-6.538
56,-16.902,-10.733,-9.946
58,-17.832,-13.008,-10.942
60,-17.240,-13.742,-13.957
62,-15.833,-15.523,-15.113
64,-16.704,-15.062,-16.690
66,-13.750,-15.850,-16.620
68,-13.737,-17.051,-17.372
70,-10.784,-16.644,-17.444
72,-8.850,-16.174,-17.965
74,-8.733,-15.059,-17.550
76,-5.686,-15.091,-17.579
78,-4.242,-13.875,-16.344
80,-1.495,-13.107,-16.642
82,0.398,-10.521,-15.363
84,3.250,-8.840,-12.478
86,6.105,-7.776,-11.391
88,8.816,-4.472,-8.974
90,10.242,-2.156,-6.875
92,12.088,-0.318,-5.793
94,13.753,2.289,-1.751
96,15.098,3.973,0.767
98,16.245,5.870,2.528
100,17.217,8.707,5.667
