percent,ankle,knee,hip
0,26.672,11.645,27.500
2,24.119,11.722,28.007
4,21.146,11.063,27.998
6,20.741,9.110,28.055
8,17.486,9.590,26.143
10,14.386,6.735,25.650
12,10.802,6.830,25.183
14,7.180,5.065,22.647
16,4.849,3.864,20.663
18,2.017,1.623,17.965
20,-1.688,0.556,14.621
22,-5.937,-0.818,11.413
24,-9.123,-1.744,8.401
26,-11.770,-3.632,5.344
28,-14.178,-5.490,2.203
30,-16.890,-5.876,-1.092
32,-20.853,-8.038,-5.427
34,-22.445,-8.921,-7.246
36,-23.243,-10.162,-10.297
38,-25.677,-9.349,-14.859
40,-25.605,-10.356,-16.354
42,-26.896,-9.795,-19.745
44,-26.622,-10.156,-20.945
46,-25.705,-10.315,-22.912
48,-25.694,-10.199,-25.296
50,-24.506,-10.779,-25.204
52,-21.884,-9.862,-26.146
54,-20.563,-9.252,-25.229
56,-17.614,-8.023,-26.260
58,-14.808,-7.627,-24.103
60,-12.160,-5.181,-24.041
62,-9.826,-3.451,-22.570
64,-5.596,-3.672,-19.961
66,-1.690,-1.002,-17.375
68,1.315,-0.556,-15.774
70,3.724,1.050,-12.983
72,8.608,3.366,-9.584
74,11.465,4.715,-7.350
76,13.594,6.456,-2.620
78,16.056,7.871,-0.259
80,19.323,8.569,4.094
82,21.844,9.874,7.530
84,23.221,10.229,10.080
86,26.124,12.079,13.273
88,27.322,12.398,15.951
90,27.464,12.342,17.987
92,28.588,13.224,20.720
94,28.787,12.487,22.520
96,27.882,13.456,25.257
98,27.975,12.985,25.662
100,25.598,11.807,26.606
