percent,ankle,knee,hip
0,20.376,14.124,16.518
2,19.062,13.231,16.652
4,18.229,11.698,15.153
6,16.380,9.152,15.320
8,16.164,8.847,13.500
10,14.301,5.125,12.854
12,12.368,2.676,9.672
14,11.836,1.824,9.419
16,8.285,-0.851,6.592
18,6.497,-3.820,5.033
20,4.759,-5.340,2.930
22,1.869,-8.134,1.141
24,-0.430,-8.967,-1.634
26,-3.063,-11.533,-3.588
28,-3.867,-12.538,-5.778
30,-7.634,-13.155,-6.387
32,-8.819,-15.910,-8.091
34,-11.173,-16.332,-10.060
36,-13.195,-17.176,-12.169
38,-13.949,-17.112,-12.348
40,-15.866,-16.266,-13.763
42,-15.840,-17.110,-13.518
44,-17.874,-15.564,-14.346
46,-16.872,-14.912,-15.853
48,-18.406,-14.029,-14.897
50,-16.994,-13.887,-14.203
52,-16.702,-11.500,-13.744
54,-15.841,-9.307,-13.193
56,-15.204,-8.555,-13.323
58,-13.591,-6.863,-11.009
60,-11.967,-3.107,-10.063
62,-10.922,-1.873,-7.577
64,-9.879,1.270,-7.492
66,-7.667,3.095,-4.920
68,-5.001,4.560,-2.695
70,-1.591,6.572,-2.114
72,-0.669,8.533,0.530
74,2.911,12.053,3.221
76,5.436,13.843,5.043
78,6.632,14.652,6.110
80,9.375,15.799,7.770
82,11.466,17.123,10.823
84,12.076,17.188,12.263
86,13.961,18.982,13.401
88,15.854,18.548,15.217
90,16.979,19.520,15.362
92,18.136,18.288,15.779
94,19.110,17.611,16.432
96,18.442,18.017,17.976
98,19.530,16.870,16.285
100,18.544,15.795,16.477
