percent,ankle,knee,hip
0,7.129,13.429,16.269
2,10.772,11.897,14.921
4,13.262,11.967,12.510
6,16.793,9.690,12.162
8,19.300,8.431,9.432
10,21.350,7.413,7.439
12,22.408,5.061,4.752
14,24.459,3.316,2.570
16,25.797,1.344,1.926
18,27.133,-0.271,-1.789
20,26.740,-2.588,-2.808
22,27.635,-5.303,-5.386
24,26.943,-6.651,-7.033
26,26.505,-8.928,-9.920
28,25.732,-9.808,-9.737
30,23.030,-9.982,-11.647
32,22.748,-12.944,-12.586
34,18.920,-12.729,-14.566
36,16.956,-14.482,-16.232
38,14.406,-13.192,-15.670
40,12.199,-13.761,-15.401
42,8.728,-13.971,-15.674
44,5.108,-13.187,-15.842
46,1.105,-12.754,-15.205
48,-2.158,-13.533,-14.719
50,-4.183,-12.658,-13.382
52,-8.580,-10.793,-12.944
54,-11.937,-9.258,-10.318
56,-13.876,-8.910,-9.630
58,-16.416,-7.301,-7.690
60,-19.420,-4.595,-6.023
62,-20.825,-3.159,-2.614
64,-22.217,-0.914,-0.712
66,-24.539,1.634,1.160
68,-24.627,2.882,2.496
70,-25.283,5.575,5.929
72,-25.551,6.203,6.996
74,-24.301,8.639,9.808
76,-24.520,10.052,10.398
78,-23.454,12.172,12.606
80,-21.651,13.267,14.402
82,-19.327,13.232,15.387
84,-16.902,15.671,17.397
86,-14.464,16.134,17.294
88,-13.310,17.014,17.642
90,-8.541,17.227,17.784
92,-6.111,16.801,17.336
94,-2.846,16.581,17.418
96,-0.011,14.919,18.290
98,2.708,14.507,16.376
100,7.674,14.249,16.540
