percent,ankle,knee,hip
0,4.210,4.360,15.413
2,7.131,5.779,13.468
4,8.289,7.678,11.029
6,10.360,8.621,7.592
8,11.629,10.777,4.506
10,13.215,11.699,2.674
12,14.195,14.516,-1.650
14,14.071,15.964,-3.721
16,15.198,15.138,-6.877
18,15.274,16.804,-10.600
20,17.035,16.066,-12.784
22,15.691,16.817,-15.597
24,16.504,16.375,-18.316
26,15.713,16.300,-18.763
28,15.139,14.726,-21.066
30,13.845,15.786,-22.831
32,11.749,14.055,-23.875
34,11.359,13.361,-24.051
36,9.306,10.576,-23.937
38,8.927,8.996,-24.221
40,6.123,8.376,-23.697
42,4.715,5.997,-22.901
44,2.142,3.005,-20.009
46,1.312,2.542,-18.554
48,-0.424,-0.345,-16.228
50,-2.051,-2.398,-15.111
52,-4.668,-4.735,-12.589
54,-6.465,-5.736,-9.035
56,-8.449,-8.263,-7.048
58,-8.817,-9.140,-2.220
60,-10.543,-10.099,0.809
62,-11.347,-11.929,4.112
64,-12.687,-13.066,6.154
66,-12.847,-13.072,9.144
68,-14.084,-15.065,12.535
70,-13.659,-14.793,14.457
72,-13.739,-14.830,17.644
74,-14.454,-14.847,19.926
76,-12.996,-14.726,21.839
78,-11.806,-13.255,23.403
80,-12.176,-13.137,24.808
82,-10.505,-12.424,25.283
84,-8.582,-10.914,25.544
86,-8.691,-8.914,25.499
88,-6.241,-7.343,25.934
90,-4.811,-5.521,24.372
92,-2.293,-3.384,24.307
94,-1.005,-1.930,23.009
96,0.771,0.457,21.752
98,3.242,1.958,18.447
100,5.108,4.352,16.493
