percent,ankle,knee,hip
0,6.316,15.720,12.355
2,9.657,15.255,12.425
4,11.997,15.975,12.016
6,13.685,16.324,11.645
8,16.290,16.752,11.134
10,17.020,17.969,10.654
12,18.919,16.945,10.047
14,19.939,15.875,9.135
16,21.812,16.332,7.770
18,22.539,14.818,6.765
20,21.099,13.262,6.152
22,22.719,11.070,4.226
24,21.434,9.506,2.953
26,21.316,7.552,1.784
28,19.229,7.051,0.004
30,19.228,4.973,-1.671
32,16.868,1.499,-1.192
34,14.045,0.803,-3.188
36,12.963,-0.911,-4.625
38,10.928,-3.158,-6.852
40,8.156,-5.602,-6.296
42,6.137,-7.180,-8.849
44,2.960,-9.408,-8.079
46,1.439,-9.861,-9.615
48,-2.199,-12.130,-10.489
50,-4.619,-13.548,-9.781
52,-7.841,-13.485,-10.162
54,-9.663,-13.866,-10.685
56,-10.919,-15.013,-10.761
58,-14.450,-15.305,-8.870
60,-15.786,-14.442,-9.873
62,-16.693,-15.482,-8.293
64,-18.453,-13.530,-7.748
66,-19.156,-13.731,-7.090
68,-19.919,-11.823,-6.314
70,-19.391,-10.273,-4.055
72,-20.689,-10.260,-2.537
74,-18.605,-8.374,-2.246
76,-18.373,-5.927,0.557
78,-17.575,-4.737,1.418
80,-16.715,-3.047,2.460
82,-15.185,-1.125,3.483
84,-13.464,1.748,6.412
86,-10.969,3.524,7.546
88,-8.368,5.865,7.966
90,-7.182,8.148,9.530
92,-4.238,8.410,9.883
94,-1.063,10.059,11.064
96,0.930,12.815,11.062
98,3.716,14.192,12.415
100,7.321,14.672,12.258
