percent,ankle,knee,hip
0,10.681,16.196,30.676
2,11.901,19.092,28.427
4,13.280,20.197,28.578
6,13.381,22.178,27.380
8,14.037,23.857,24.623
10,13.435,25.079,21.968
12,14.176,25.141,19.238
14,13.889,25.715,16.421
16,15.109,27.006,14.842
18,14.091,25.371,10.093
20,13.088,23.997,7.952
22,12.682,23.093,3.927
24,11.955,21.535,0.173
26,11.124,19.486,-4.213
28,9.689,18.387,-6.582
30,7.310,15.427,-11.640
32,5.597,12.136,-13.910
34,4.062,9.848,-16.528
36,2.707,7.133,-20.737
38,0.954,3.591,-22.156
40,-0.699,0.423,-25.127
42,-2.669,-3.258,-25.943
44,-4.079,-6.128,-26.162
46,-5.245,-8.525,-28.078
48,-7.576,-11.421,-28.138
50,-8.223,-14.151,-27.024
52,-9.258,-17.429,-26.666
54,-10.478,-18.669,-26.279
56,-11.455,-21.035,-25.528
58,-12.258,-21.981,-22.263
60,-12.984,-23.653,-21.206
62,-13.228,-24.625,-17.723
64,-12.422,-24.457,-15.136
66,-12.744,-24.137,-10.962
68,-12.247,-24.015,-7.681
70,-10.853,-22.130,-4.361
72,-10.074,-21.781,-1.598
74,-8.687,-19.814,2.429
76,-7.652,-18.091,6.889
78,-6.758,-16.829,10.189
80,-5.542,-13.788,13.583
82,-4.296,-10.075,15.666
84,-1.780,-7.937,18.807
86,-1.691,-4.274,22.188
88,0.119,-0.615,23.487
90,2.518,1.100,25.333
92,3.634,5.820,26.916
94,5.810,8.042,30.027
96,8.139,10.889,29.437
98,9.273,13.098,30.333
100,9.797,16.696,29.056
