percent,ankle,knee,hip
0,6.515,26.213,9.786
2,9.629,26.534,11.253
4,12.873,26.654,12.191
6,15.173,25.687,13.113
8,16.638,24.999,13.383
10,19.587,23.989,15.320
12,20.992,21.878,15.773
14,22.513,19.833,16.345
16,22.857,18.146,15.664
18,22.774,13.995,17.008
20,22.962,12.641,15.502
22,24.475,8.415,15.043
24,24.373,5.160,13.969
26,22.634,1.536,13.673
28,20.725,-0.293,13.072
30,19.834,-3.768,10.267
32,18.318,-7.114,9.731
34,15.945,-10.313,7.109
36,13.381,-13.613,6.217
38,12.111,-15.120,4.366
40,8.815,-17.871,2.038
42,6.958,-19.613,-0.540
44,4.246,-21.406,-2.453
46,1.101,-24.217,-2.826
48,-1.450,-25.401,-4.772
50,-5.977,-24.658,-6.030
52,-8.099,-25.058,-8.444
54,-9.811,-25.480,-9.321
56,-12.150,-25.086,-11.241
58,-14.830,-23.407,-12.538
60,-17.438,-22.287,-12.888
62,-18.540,-19.219,-13.504
64,-19.234,-17.263,-14.534
66,-21.342,-15.223,-14.469
68,-21.536,-12.563,-14.870
70,-22.784,-10.828,-13.263
72,-21.077,-6.765,-12.881
74,-22.111,-4.151,-13.053
76,-21.506,0.640,-11.457
78,-19.910,2.820,-11.112
80,-18.609,6.934,-9.939
82,-16.254,8.642,-6.960
84,-14.902,11.927,-6.105
86,-12.626,16.283,-4.028
88,-8.962,17.182,-1.560
90,-6.168,19.417,-0.754
92,-4.035,21.755,2.374
94,-0.511,24.906,3.936
96,2.443,25.528,5.129
98,4.850,25.635,7.603
100,7.210,26.771,8.164
