percent,ankle,knee,hip
0,9.104,14.111,1.184
2,11.113,13.091,3.444
4,13.574,10.277,7.684
6,15.687,8.147,9.983
8,16.025,5.428,13.281
10,18.229,3.689,16.631
12,19.433,2.494,18.504
14,18.962,-1.375,21.182
16,20.165,-2.788,22.881
18,20.819,-5.542,23.824
20,20.220,-7.802,25.232
22,18.777,-9.348,24.652
24,19.177,-11.143,25.160
26,17.819,-13.807,26.109
28,15.915,-15.139,24.626
30,13.861,-15.804,24.912
32,13.158,-15.960,22.937
34,11.139,-16.655,22.247
36,9.432,-18.815,21.114
38,6.971,-17.643,18.569
40,3.152,-18.004,16.185
42,0.782,-17.396,13.246
44,-1.279,-17.095,9.669
46,-3.124,-16.317,7.099
48,-4.784,-13.771,3.352
50,-8.718,-11.981,0.958
52,-10.573,-10.775,-1.868
54,-12.080,-8.302,-5.405
56,-12.675,-6.089,-8.927
58,-15.160,-4.417,-11.524
60,-17.086,-2.832,-14.428
62,-18.041,-0.541,-16.619
64,-18.222,2.751,-18.465
66,-17.590,4.322,-19.229
68,-17.841,7.721,-20.839
70,-18.780,9.793,-22.636
72,-16.840,12.214,-23.627
74,-16.286,13.429,-24.747
76,-16.196,14.431,-24.868
78,-14.459,16.059,-23.685
80,-13.102,17.749,-22.567
82,-10.851,19.499,-20.741
84,-8.551,20.488,-19.513
86,-6.524,19.432,-18.002
88,-4.309,20.692,-16.964
90,-1.469,19.730,-14.092
92,1.142,19.934,-11.483
94,2.109,17.464,-7.645
96,4.689,18.058,-5.606
98,7.387,15.370,-2.373
100,9.648,13.814,0.842
