percent,ankle,knee,hip
0,18.568,12.691,28.407
2,21.050,12.808,27.254
4,22.816,15.363,25.586
6,26.032,16.280,24.467
8,27.675,17.058,21.550
10,28.992,18.552,19.273
12,29.669,19.636,16.348
14,29.793,19.172,12.633
16,29.928,19.517,8.363
18,30.052,19.247,5.522
20,28.028,17.916,2.107
22,26.924,18.121,-1.544
24,26.254,17.297,-6.440
26,23.630,15.345,-9.978
28,21.569,12.930,-12.450
30,18.390,12.692,-16.222
32,16.115,10.344,-19.357
34,12.638,7.109,-21.703
36,8.232,6.217,-24.344
38,5.925,2.158,-25.836
40,0.936,0.982,-25.762
42,-2.386,-0.821,-28.507
44,-6.024,-3.024,-27.332
46,-9.284,-6.575,-27.791
48,-12.472,-7.262,-27.245
50,-16.215,-9.011,-27.594
52,-17.596,-11.937,-26.131
54,-20.403,-13.892,-24.372
56,-22.891,-14.594,-20.922
58,-25.293,-15.480,-18.984
60,-26.811,-16.230,-16.051
62,-27.795,-16.804,-14.257
64,-28.824,-17.618,-9.359
66,-27.188,-17.269,-7.188
68,-28.211,-16.696,-3.462
70,-25.940,-15.608,0.039
72,-26.556,-15.281,3.335
74,-23.883,-14.581,8.216
76,-21.431,-12.707,11.773
78,-19.631,-12.026,14.378
80,-17.035,-8.791,18.752
82,-12.597,-7.980,20.211
84,-10.290,-5.982,23.605
86,-5.769,-3.341,25.759
88,-3.637,-0.253,26.823
90,0.320,1.617,27.940
92,3.321,3.840,29.088
94,7.795,5.136,29.618
96,11.848,8.887,29.293
98,14.317,9.786,29.887
100,17.188,12.041,27.976
