percent,ankle,knee,hip
0,16.096,17.732,10.678
2,16.153,17.049,9.359
4,18.223,16.663,8.131
6,18.489,14.707,5.267
8,19.534,14.340,3.899
10,18.753,12.866,2.803
12,17.936,10.755,1.548
14,17.289,8.872,-0.585
16,16.502,7.026,-2.081
18,15.666,5.563,-5.106
20,14.085,4.291,-5.168
22,12.813,1.909,-7.763
24,11.231,-1.384,-8.908
26,9.399,-3.031,-8.751
28,7.753,-4.070,-11.314
30,4.656,-6.004,-11.416
32,2.243,-7.815,-12.300
34,0.071,-9.232,-11.471
36,-0.731,-11.188,-12.360
38,-3.409,-12.686,-12.336
40,-6.425,-14.934,-12.343
42,-6.881,-15.243,-12.660
44,-8.689,-14.524,-10.780
46,-10.458,-15.466,-10.693
48,-13.284,-15.325,-8.671
50,-14.125,-14.936,-7.502
52,-14.789,-14.923,-6.107
54,-15.827,-13.870,-5.393
56,-15.455,-13.241,-4.126
58,-16.077,-11.603,-1.285
60,-16.491,-10.206,0.069
62,-15.858,-8.230,0.511
64,-16.267,-7.381,2.248
66,-15.398,-5.015,4.827
68,-14.847,-3.867,6.511
70,-13.323,-1.928,8.488
72,-11.071,0.682,8.843
74,-9.793,2.613,9.751
76,-8.117,4.433,11.743
78,-5.886,6.019,12.936
80,-2.391,8.854,12.810
82,-0.275,9.857,14.336
84,0.545,11.179,14.886
86,3.119,13.858,15.413
88,4.493,15.190,14.179
90,6.720,16.580,13.758
92,9.964,16.914,14.400
94,11.996,17.885,12.443
96,14.074,18.172,12.664
98,14.291,16.936,12.168
100,16.802,17.851,9.036
