percent,ankle,knee,hip
0,25.114,22.992,15.472
2,23.992,22.703,14.369
4,23.615,21.177,12.087
6,21.447,21.419,10.432
8,21.044,20.581,7.594
10,18.330,19.615,6.003
12,16.774,17.391,3.203
14,14.614,16.176,2.157
16,11.752,14.325,-1.040
18,9.649,10.581,-2.847
20,6.612,8.747,-4.702
22,2.998,5.350,-7.830
24,1.479,3.564,-9.692
26,-1.878,0.968,-11.126
28,-4.310,-1.045,-12.514
30,-7.109,-4.676,-14.477
32,-9.709,-6.585,-15.010
34,-13.150,-9.440,-16.493
36,-16.199,-11.680,-15.806
38,-17.045,-13.132,-17.255
40,-18.672,-15.357,-17.951
42,-21.084,-16.665,-17.539
44,-21.145,-18.806,-17.055
46,-21.787,-18.814,-15.566
48,-23.112,-20.310,-14.064
50,-22.471,-20.584,-13.999
52,-22.924,-20.344,-11.210
54,-21.297,-20.607,-9.647
56,-19.990,-19.868,-9.433
58,-17.759,-17.529,-7.105
60,-17.627,-16.850,-4.999
62,-15.833,-14.343,-2.211
64,-12.241,-14.212,0.236
66,-9.818,-10.365,2.081
68,-7.661,-9.629,4.692
70,-4.815,-7.031,6.486
72,-2.537,-4.983,8.563
74,2.033,-2.033,10.751
76,4.493,1.121,12.681
78,6.081,4.589,14.197
80,10.030,5.327,15.910
82,12.528,9.276,16.949
84,14.620,11.956,17.150
86,18.078,13.589,18.821
88,18.452,15.185,18.523
90,20.763,16.402,18.634
92,21.943,18.299,19.905
94,24.079,19.759,18.873
96,23.451,20.473,18.687
98,23.526,21.907,17.195
100,24.067,22.205,15.383
