percent,ankle,knee,hip
0,18.284,17.978,21.633
2,16.965,17.263,20.099
4,16.254,14.232,19.431
6,13.967,11.548,15.674
8,11.844,7.923,14.234
10,11.820,5.874,10.948
12,8.459,3.860,9.384
14,7.008,0.452,7.132
16,4.583,-3.220,4.442
18,2.591,-6.849,0.359
20,0.913,-7.823,-1.852
22,-2.657,-10.884,-4.772
24,-4.739,-13.135,-8.333
26,-6.143,-15.769,-11.029
28,-7.607,-17.728,-13.579
30,-10.757,-20.376,-15.026
32,-11.702,-20.306,-16.107
34,-13.453,-21.143,-17.951
36,-15.042,-21.501,-19.517
38,-16.343,-21.801,-20.558
40,-17.087,-21.507,-22.118
42,-16.996,-22.606,-22.967
44,-16.164,-20.321,-22.103
46,-16.772,-19.453,-22.042
48,-17.488,-18.254,-20.066
50,-16.727,-15.453,-19.469
52,-14.815,-13.629,-17.779
54,-13.538,-12.112,-16.442
56,-12.572,-9.977,-14.946
58,-11.039,-6.710,-13.265
60,-9.175,-3.667,-10.512
62,-6.653,-0.198,-7.656
64,-6.014,1.794,-3.502
66,-2.065,4.460,-1.995
68,0.309,8.529,0.871
70,1.077,11.532,3.501
72,4.481,13.983,7.876
74,5.188,14.799,10.197
76,9.149,17.942,13.160
78,9.428,19.661,15.037
80,12.135,21.559,16.394
82,13.954,23.273,19.875
84,14.851,24.344,21.594
86,15.810,24.131,21.557
88,17.592,23.970,23.180
90,17.545,24.125,22.738
92,19.684,24.265,23.660
94,19.633,22.849,23.317
96,18.356,21.033,23.675
98,18.943,21.183,22.018
100,17.865,18.950,21.533
