percent,ankle,knee,hip
0,18.009,26.240,9.859
2,15.504,27.556,11.023
4,14.209,27.666,14.364
6,12.072,26.944,16.121
8,9.267,26.204,17.731
10,7.322,24.544,19.458
12,3.682,22.626,19.180
14,0.747,21.753,20.069
16,-1.069,20.126,21.435
18,-5.338,17.131,21.045
20,-7.859,13.609,22.042
22,-9.407,12.264,19.857
24,-11.563,7.825,20.423
26,-13.799,5.830,19.037
28,-15.857,1.493,16.438
30,-17.779,-0.841,15.786
32,-18.936,-5.640,13.352
34,-19.955,-8.370,11.314
36,-20.530,-11.680,10.037
38,-22.167,-14.145,8.245
40,-21.066,-16.389,5.396
42,-21.385,-18.213,1.784
44,-20.381,-19.883,0.170
46,-18.349,-22.402,-2.468
48,-17.732,-24.066,-4.607
50,-15.817,-24.263,-6.779
52,-13.571,-25.044,-9.086
54,-11.496,-24.280,-11.316
56,-9.052,-25.625,-13.612
58,-6.457,-24.359,-14.638
60,-3.557,-23.092,-15.979
62,-2.021,-21.797,-17.931
64,1.104,-20.295,-18.685
66,3.425,-17.940,-18.552
68,7.111,-14.281,-19.943
70,8.832,-12.761,-18.840
72,12.097,-8.378,-19.402
74,14.254,-6.961,-18.024
76,17.226,-3.105,-16.116
78,18.837,0.159,-15.487
80,19.719,2.727,-12.931
82,20.499,6.267,-12.830
84,22.429,10.818,-10.842
86,22.565,12.130,-7.603
88,22.575,14.773,-6.276
90,22.904,17.374,-3.842
92,23.729,21.064,-0.470
94,23.240,21.717,2.338
96,21.944,23.287,3.945
98,19.323,24.866,7.207
100,17.936,26.073,8.762
