percent,ankle,knee,hip
0,12.302,0.161,22.455
2,13.575,5.498,20.882
4,15.006,8.320,19.300
6,14.944,10.998,16.046
8,15.983,13.903,13.751
10,16.562,18.164,9.601
12,15.505,20.334,5.923
14,15.126,23.146,4.483
16,14.002,23.669,-0.265
18,12.990,25.673,-3.460
20,12.002,27.793,-6.017
22,11.751,28.169,-9.121
24,10.334,29.553,-13.096
26,8.831,29.420,-15.486
28,7.598,28.852,-17.317
30,5.628,28.055,-20.126
32,3.334,26.242,-22.231
34,2.050,24.799,-23.144
36,-0.064,23.256,-23.920
38,-2.890,20.253,-25.443
40,-4.647,18.071,-24.678
42,-5.929,13.854,-24.286
44,-6.470,11.436,-23.748
46,-8.831,7.726,-23.178
48,-9.386,4.879,-22.082
50,-10.373,1.203,-21.082
52,-12.463,-2.315,-18.524
54,-13.273,-5.720,-16.275
56,-12.955,-8.597,-13.146
58,-14.523,-11.507,-11.548
60,-13.722,-15.143,-8.426
62,-12.719,-18.917,-4.579
64,-12.999,-20.354,-1.280
66,-13.478,-21.741,1.714
68,-12.431,-23.539,4.944
70,-10.121,-25.721,8.692
72,-10.395,-25.965,10.695
74,-8.179,-26.116,14.115
76,-6.283,-27.048,16.679
78,-4.777,-26.249,19.957
80,-2.335,-25.561,21.431
82,-1.901,-25.039,22.856
84,-0.446,-22.267,24.694
86,2.497,-19.816,26.276
88,4.277,-17.913,27.727
90,6.806,-15.240,26.399
92,7.233,-12.480,26.673
94,8.312,-8.474,25.960
96,10.695,-5.809,26.277
98,12.313,-1.961,25.366
100,14.101,1.483,22.683
